file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
45522,0,it's eleven oclock,0,disgust,109,2.2755625,"[-485.5852966308594, 70.6678695678711, 17.518442153930664, 15.989296913146973, 4.142934322357178, 4.620835781097412, 1.2423087358474731, -5.661821365356445, 3.2378108501434326, 8.738747596740723, 1.2003121376037598, -2.8559281826019287, -5.703069686889648]",1400.0449778156908,1526.2950686518523,977.6786499023438,0.0008434485399050866,0.015202631
43537,0,the airplane is almost full!,0,disgust,110,3.06975,"[-578.4683837890625, 64.6579818725586, 35.43735885620117, 22.587133407592773, 4.0067315101623535, 11.814212799072266, 10.82675552368164, -0.11944196373224258, 2.824213743209839, -0.9408167004585266, -2.2675492763519287, -1.0332142114639282, -3.8391358852386475]",1667.686637041091,1547.515790118974,1315.6492919921875,0.00014758420714785256,0.006925106
46730,0,i wonder what this is about,0,disgust,111,2.2689375,"[-616.0587158203125, 99.88936614990234, 41.87836837768555, 41.93854904174805, 15.87659740447998, 16.903247833251953, 13.479037284851074, -1.2015342712402344, 1.7215496301651, -2.488119602203369, 3.3066468238830566, -9.859842300415039, -5.060223579406738]",1279.9733475843675,1641.836413729046,882.8360595703125,3.13934936893317e-05,0.003892357
42718,0,I think I've seen this before,0,disgust,112,2.6693125,"[-607.2550048828125, 92.16671752929688, 42.49966049194336, 28.2150821685791, 7.373147010803223, 14.483128547668457, 8.376958847045898, 3.12347674369812, 2.4819679260253906, 0.05358898639678955, 1.909433126449585, 0.3439202606678009, -4.487932205200195]",1564.253073317667,1457.1389212877402,1108.5677490234375,5.077580533222698e-05,0.004486198
42403,0,it's eleven oclock,0,disgust,113,2.2689375,"[-594.5265502929688, 104.61199951171875, 38.85364532470703, 32.787376403808594, 16.255434036254883, 14.734261512756348, 4.7676310539245605, 3.007502555847168, -0.8789473176002502, 2.515768527984619, 1.715013861656189, -7.713239669799805, -4.359217643737793]",1270.7004876565654,1446.1476502895268,971.8162231445312,3.868811840400667e-05,0.003990267
41893,0,i wonder what this is about,0,disgust,114,2.2826875,"[-607.6594848632812, 97.3562240600586, 45.97995376586914, 49.05683135986328, 18.29110336303711, 13.675403594970703, 1.607222080230713, -1.202146291732788, -1.4701886177062988, 0.8250449299812317, -3.939761161804199, -1.7988414764404297, -2.2718353271484375]",1425.6169209121135,1486.0588400905078,1046.80322265625,3.237541914606357e-05,0.004178962
41883,0,i wonder what this is about,0,disgust,115,2.902875,"[-596.9421997070312, 85.46542358398438, 34.163902282714844, 29.306467056274414, 11.487853050231934, 10.085593223571777, 2.806065797805786, -5.254050254821777, 5.513678073883057, 5.947540760040283, -3.0510997772216797, -1.1359472274780273, -2.83284592628479]",1614.9794451501293,1442.955427332178,1460.88232421875,0.00011248153879040562,0.0064256373
43145,0,it's eleven oclock,0,disgust,116,1.901875,"[-530.1605834960938, 87.993896484375, 38.40194320678711, 41.07603454589844, 13.06232738494873, 6.520957946777344, 3.0503926277160645, -2.2139956951141357, 6.693095684051514, 1.043082594871521, -7.089121341705322, -2.366696357727051, -4.125010967254639]",1261.8378119051815,1494.775429154361,1147.32470703125,0.00012615756537230283,0.007632451
42927,0,I think i have a doctor's appointment!,0,fear,117,3.536875,"[-660.0529174804688, 74.4347915649414, 37.987396240234375, 44.59724807739258, 21.782840728759766, 9.237154006958008, 6.033694744110107, 0.8104133009910583, 6.7632269859313965, 4.246700763702393, -2.233144760131836, 0.07101327925920486, 1.606590747833252]",1565.0369879711895,1745.3983054063049,1313.1676025390625,2.721303721412919e-05,0.003164016
23887,0,I woke up this morning and the stripper is gone and the ring! He's gone!,0,fear,118,3.07,"[-554.4237060546875, 87.73602294921875, -37.79942321777344, 35.54637145996094, -18.96241569519043, -26.009868621826172, -4.310390949249268, -2.0887277126312256, -18.505765914916992, -15.069202423095703, -6.797688961029053, -7.46671199798584, -4.388521671295166]",3094.917094179233,2568.96455801547,1907.9798583984375,0.00020539031441212563,0.011961328
13145,0,"look please, please don't go anywhere okay?",0,fear,119,2.32,"[-696.8387451171875, 96.44158172607422, 3.82651948928833, 32.16246032714844, 19.53911590576172, 16.068891525268555, 0.3160812258720398, 6.635854721069336, 9.479686737060547, -4.430850028991699, -6.642824649810791, -0.697658360004425, 2.2226662635803223]",3471.6609543997206,3293.4538254806876,1629.961181640625,4.253979163244804e-05,0.0045099645
1013,0,"You know in a couple of hours, I am gonna get really drunk and want to call cathy and you are gonna have to stop me!",0,fear,120,4.4,"[-590.0186157226562, 107.1541976928711, -1.2987183332443237, 29.44333839416504, 6.231306076049805, 9.266338348388672, -14.804616928100586, -0.8143337965011597, -1.8316118717193604, -5.322513103485107, -3.8131096363067627, -4.848024845123291, -1.1658607721328735]",2575.4032415470097,2585.799460181134,1701.2138671875,0.00013243503802536788,0.009275631
38901,0,it's eleven o clock!,0,fear,121,2.102125,"[-426.2734375, 60.79948806762695, 23.256385803222656, 20.698883056640625, 13.968255996704102, 1.900255560874939, -3.1681289672851562, -13.316509246826172, -2.286012887954712, 5.895179748535156, -12.506773948669434, -0.3491017520427704, 1.780989170074463]",1434.5041693113803,1560.4469327801523,1347.7962646484375,0.0014248285578825092,0.024540514
42624,0,it's eleven o clock!,0,fear,122,2.1688125,"[-390.4128723144531, 43.98873519897461, 14.148906707763672, 13.899892807006836, 3.207772731781006, 0.5074695348739624, 0.5447106957435608, -1.249068021774292, -2.8659541606903076, -1.3980711698532104, 0.16916954517364502, -3.662594795227051, -7.084613800048828]",1193.7888738133327,1479.3921690884436,1118.63427734375,0.007497852609389859,0.05018607
43033,0,The surface is slick,0,fear,123,1.8018125,"[-313.870361328125, 28.054750442504883, 4.7669291496276855, 5.004330158233643, -0.3676382303237915, -17.93875503540039, -12.196844100952148, -5.572638988494873, -4.565763473510742, 8.162527084350586, 1.8275325298309326, 12.184855461120605, -1.421049952507019]",2076.8222777852616,1753.0772931193262,1402.5966796875,0.014026691466275278,0.08120531
51175,0,I think I've seen this before,0,fear,124,2.3690625,"[-480.09197998046875, 63.4111328125, 29.18470001220703, 34.92387008666992, 7.4268083572387695, -4.153138637542725, -3.298121452331543, -0.02866109274327755, -5.500239849090576, -1.4823188781738281, -8.234333038330078, -6.177292823791504, -3.0812113285064697]",1397.5316836949112,1396.8846965677099,1123.364013671875,0.0015656032846559243,0.02582504
43745,0,I think I've seen this before,0,fear,125,1.8018125,"[-527.7285766601562, 92.72312927246094, 38.45851135253906, 35.489864349365234, 20.795059204101562, 12.537322044372559, 2.3974356651306152, -2.1823105812072754, 3.2602972984313965, -2.3455991744995117, -8.462560653686523, -2.284698486328125, -6.2192158699035645]",1242.8062590775346,1294.839279480613,1167.4549560546875,0.00013459105493126802,0.008327085
45320,0,it's eleven o clock!,0,fear,126,1.7684375,"[-335.21337890625, 49.1917839050293, 6.078977108001709, 6.227299213409424, -4.287148952484131, -5.27500581741333, -0.78056401014328, -7.651293754577637, -4.925613880157471, 2.17592716217041, -4.465713977813721, 0.7779470086097717, -9.410431861877441]",1321.1518397751013,1479.115214862088,1027.944580078125,0.017871059236393354,0.08322307
49670,0,that is exactly what happened,0,fear,127,3.1364375,"[-462.4608154296875, 28.672168731689453, 8.735416412353516, 22.366756439208984, 2.4211411476135254, -7.641545295715332, -8.756378173828125, -1.1932319402694702, -5.111288547515869, -8.948534965515137, 0.08903411030769348, -8.02230167388916, -6.827853202819824]",2045.645273564448,1656.5366667857663,1325.9200439453125,0.002094417257544419,0.027246177
28906,0,please don't make me go there,0,fear,128,2.44,"[-560.58447265625, 115.38783264160156, -30.233003616333008, 19.306663513183594, 7.1556782722473145, 7.378421306610107, -15.065938949584961, -9.063968658447266, 0.7068918347358704, -8.481854438781738, -7.2701873779296875, -7.867103099822998, -7.606832981109619]",2966.633871046386,2766.194032822038,1483.43603515625,0.00023452512686423027,0.011108644
48437,0,it's eleven o clock!,0,fear,129,1.968625,"[-416.8755187988281, 62.99085998535156, 5.903972148895264, 21.61609649658203, 10.175872802734375, 10.252232551574707, -0.20369350910186768, -3.5799381732940674, 0.9189790487289429, 4.6909098625183105, -8.941145896911621, -4.478610992431641, -8.034163475036621]",1347.0188209286016,1408.3593430661363,1079.4100341796875,0.002803147289516646,0.03474038
21898,0,what should i do?,0,fear,130,1.63,"[-542.7648315429688, 160.5210723876953, 7.923017978668213, 28.320568084716797, 11.1278657913208, 10.168949127197266, 5.197088718414307, -3.2199866771698, -8.394349098205566, -7.739959239959717, 0.04575125873088837, -11.648138046264648, -4.210958480834961]",1885.5543442752753,2150.3383983265894,1341.4874267578125,0.0003427625400631359,0.015648322
51381,0,the airplane is almost full!,0,fear,131,2.7694375,"[-609.7781982421875, 65.78431701660156, 32.568809509277344, 38.091304779052734, 16.76764488220215, 18.23341178894043, 2.062136173248291, -2.7476511001586914, 4.008548736572266, -10.667742729187012, -2.453897714614868, -14.912668228149414, -7.687613010406494]",1394.8859187356857,1511.200420782594,1101.987060546875,8.979774743351514e-05,0.005556468
38934,0,I think I've seen this before,0,fear,132,2.6693125,"[-638.957275390625, 66.1195068359375, 44.16572189331055, 38.90106201171875, 32.81250762939453, 21.203275680541992, 5.862954616546631, 10.195721626281738, 7.166773319244385, -6.229174613952637, -4.348700046539307, -6.1398773193359375, -7.041140556335449]",1494.3104647197224,1663.3154029580965,1379.5533447265625,2.226841335577537e-05,0.0029019671
43198,0,the airplane is almost full!,0,fear,133,2.8361875,"[-467.8955383300781, 74.5579605102539, 38.236263275146484, 21.23019027709961, -9.545631408691406, -11.142813682556152, -1.6149977445602417, -6.665389537811279, -6.94870662689209, -1.1601859331130981, -7.691061973571777, -0.3659178912639618, -4.631255626678467]",1336.145418092221,1464.2346921540627,1019.9412231445312,0.0028684327710565114,0.031578973
11279,0,Oh Oh I feel another one coming,0,fear,134,2.27,"[-502.38360595703125, 88.8624267578125, -24.428979873657227, 20.671859741210938, -16.707197189331055, -13.80930233001709, 1.3261936902999878, -11.42297077178955, -11.70451545715332, -4.781750679016113, -11.556291580200195, -12.349773406982422, -1.9049310684204102]",4051.43361264704,3066.978701829509,1639.47216796875,0.0009385908920716553,0.020040488
50998,0,The surface is slick,0,fear,135,1.7016875,"[-455.146240234375, 58.25922393798828, 30.98036003112793, 31.140918731689453, 15.602226257324219, 11.780922889709473, -2.0134809017181396, -4.190678119659424, 4.637800216674805, -11.173632621765137, -6.547244071960449, -3.42337965965271, -3.5095465183258057]",1601.514056398465,1414.991839947146,976.380615234375,0.001146271203658564,0.022286773
5225,0,Kinda spooky without any lights,0,fear,136,3.02,"[-631.1602172851562, 98.60774230957031, -23.594491958618164, 16.000545501708984, 8.841320037841797, 2.7005162239074707, 0.6198393702507019, 1.9282768964767456, -4.3177409172058105, -8.816720962524414, -1.2991896867752075, -2.664444923400879, 0.8045468926429749]",3357.200864532661,2654.101267213466,1776.04541015625,5.766629037760959e-05,0.0052676327
422,0,"uh, sorry wrong number",0,fear,137,1.21,"[-430.9121398925781, 153.53526306152344, -15.937813758850098, -0.968432605266571, 3.072885036468506, -0.18252265453338623, -5.364015579223633, 3.00091290473938, -12.427729606628418, -4.572120189666748, 5.504026412963867, 7.562946319580078, -5.523573398590088]",2476.8790643768793,2069.4952487356304,1468.7156982421875,0.0016052598674978127,0.032151263
39112,0,it's eleven o clock!,0,fear,138,2.002,"[-404.2978210449219, 45.40888977050781, 14.528833389282227, 17.569345474243164, 13.885709762573242, 1.8033396005630493, -3.1071114540100098, -0.21278530359268188, -1.5500624179840088, -0.5177463889122009, -8.629616737365723, -4.474809169769287, -6.405694961547852]",1345.869289628527,1534.6629315894647,1101.9466552734375,0.0038129444960709456,0.036091544
39678,0,I think i have a doctor's appointment!,0,fear,139,2.7026875,"[-421.6299133300781, 55.04022216796875, 11.874298095703125, 23.323884963989258, 2.4114508628845215, -4.989495277404785, -0.22580307722091675, -9.20823860168457, -3.4434382915496826, 1.1396843194961548, -5.049729347229004, -5.412583827972412, -8.477487564086914]",1476.7511876071055,1542.422453408447,1188.377197265625,0.0015985103258109514,0.026800467
40201,0,the airplane is almost full!,0,fear,140,0.008,"[-138.58323669433594, -36.132774353027344, 32.06515884399414, -16.584758758544922, -11.141277313232422, -24.350324630737305, 11.676551818847656, 17.829227447509766, 13.5007905960083, 4.647716522216797, -10.976919174194336, 0.5519607067108154, 10.098522186279297]",15756.56448479093,6227.559607428868,1700.4742431640625,0.048377543687820435,0.09524069
40733,0,I think I've seen this before,0,fear,141,2.5025,"[-631.9234008789062, 123.8475112915039, 45.62035369873047, 19.573841094970703, 17.570680618286133, 4.733224391937256, 17.82449722290039, -8.13166332244873, -6.377808094024658, 6.138117790222168, -1.721173644065857, -7.0097479820251465, -3.338552236557007]",1255.8568682124494,1732.832529671552,973.5597534179688,8.392266996137864e-06,0.0019477968
17832,0,Oh no,0,fear,142,1.72,"[-649.68505859375, 93.56543731689453, 8.887578010559082, 26.50601577758789, 19.19735336303711, 13.355379104614258, 0.4248325526714325, -1.9747682809829712, -7.439062118530273, -4.1632184982299805, 5.841197967529297, 0.6050933003425598, -2.0143234729766846]",3698.410118971414,4169.892635790301,1359.1346435546875,0.00016369858868343508,0.005942769
18561,0,What am I gonna do?,0,fear,143,1.23,"[-518.8104248046875, 128.59129333496094, -11.64849853515625, 32.932308197021484, -3.7975380420684814, -9.814054489135742, -1.4943958520889282, -15.240202903747559, -14.472765922546387, -10.805323600769043, -13.611438751220703, -15.690850257873535, -13.52176570892334]",2169.7876784050854,2476.3047764003522,1216.135009765625,0.0003963864495980472,0.01472462
10478,0,I just can't watch it's just too scary,0,fear,144,3.07,"[-576.0933837890625, 48.815765380859375, -31.32207489013672, 39.402809143066406, 9.897765159606934, 1.4412157535552979, -9.30421257019043, 1.7354860305786133, 9.561746597290039, 0.9326420426368713, 3.549182891845703, 0.7742701172828674, -2.4947001934051514]",4061.7600128117087,2746.36862235568,2038.603759765625,0.0004897461329713328,0.014041264
21968,0,"Joey, I'm scared to death about this.",0,fear,145,2.82,"[-495.645751953125, 104.20104217529297, -19.64299964904785, 27.447229385375977, -1.475784420967102, -0.17595505714416504, -6.159572601318359, -6.285129070281982, -13.880252838134766, -3.7803616523742676, 1.994917631149292, 0.6618977189064026, 2.113736867904663]",3418.0716781643937,2404.8817177343867,1624.8046875,0.0005609025193101213,0.01856114
6081,0,Did she call? You told her I am sick right? You always tell her I am sick!,0,fear,146,5.19,"[-631.2843627929688, 79.6541976928711, -3.435764789581299, 17.338430404663086, 5.8886637687683105, 2.9149115085601807, -7.245291233062744, -5.145016193389893, -0.26157814264297485, -7.910341739654541, -1.7427854537963867, 2.5091609954833984, -0.8834057450294495]",3890.4775669902747,3171.4997870073453,1810.0526123046875,0.0001501820941495527,0.0081609655
12096,0,"I'm telling you something is wrong, my brother doesn't stay out all night.",0,fear,147,3.15,"[-568.191650390625, 121.44400787353516, -9.804123878479004, 33.772300720214844, 3.8406479358673096, -13.249479293823242, -1.9807958602905273, 3.1363883018493652, -6.4217448234558105, -5.648562431335449, 3.2683258056640625, -1.725876808166504, 0.5497018694877625]",2378.0795426603327,1874.2437121302453,1386.1461181640625,0.00022751223563427107,0.013228846
27901,0,Oh my god,0,fear,148,2.23,"[-779.5027465820312, 94.89237213134766, -3.3081953525543213, 38.348045349121094, 14.882392883300781, 13.844316482543945, 8.649785995483398, 12.04766845703125, 11.224695205688477, 1.0115700960159302, 2.4768998622894287, 6.549136638641357, 3.916166067123413]",4124.1499991789115,4586.666987095414,1818.24072265625,2.101404653590913e-06,0.000874192
39965,0,we'll stop in a couple of minutes,0,fear,149,2.43575,"[-490.95257568359375, 71.74663543701172, 35.540401458740234, 30.620275497436523, 0.9028149843215942, -0.6774358153343201, -3.9046714305877686, -0.8776366710662842, -0.07444381713867188, -3.8942384719848633, -7.427467346191406, -5.3348307609558105, -10.112617492675781]",1609.498062745611,1288.4355002427217,1194.3487548828125,0.0009364091210892396,0.018858487
51661,0,I'm on my way to the meeting,0,fear,150,2.3023125,"[-501.3966979980469, 94.13341522216797, 39.60544204711914, 52.42513656616211, 12.748088836669922, -10.642562866210938, -0.5190510153770447, -13.999797821044922, -5.32596492767334, 2.799894094467163, -9.398200035095215, -4.413103103637695, -6.258970260620117]",1184.422857577649,1241.0429162446508,1086.9951171875,0.00023104224986995338,0.011821237
4432,0,Did everyone getout alright?,0,fear,151,2.02,"[-529.3983154296875, 133.78038024902344, -32.04002380371094, 14.437514305114746, -4.733913898468018, -1.2375773191452026, -25.78407096862793, -1.6332930326461792, -10.3084716796875, -16.833520889282227, -3.8352324962615967, -7.152124881744385, -4.181799411773682]",2612.812990809741,2543.035504606117,1422.6298828125,0.00019203644747770577,0.011173108
7370,0,I've kinda uh kinda had this crush on you,0,fear,152,2.52,"[-607.2550048828125, 85.77974700927734, -14.344623565673828, 24.89706039428711, 5.728201389312744, 16.51080894470215, -6.942760944366455, 0.6446847319602966, -0.4147182106971741, -6.292917728424072, 2.9601848125457764, 1.529576301574707, 3.697392702102661]",3557.941411085395,2879.1901368385134,1797.428955078125,0.00011631936425932394,0.00717628
49090,0,i wonder what this is about,0,fear,153,3.2031875,"[-708.8333740234375, 75.94381713867188, 35.963138580322266, 44.69322967529297, 25.2500057220459, 20.157363891601562, 10.269851684570312, 6.658226013183594, 8.214151382446289, -5.475009918212891, 2.4915552139282227, -5.177548408508301, -4.289620399475098]",1431.2542636701776,1651.4428637079366,880.62744140625,1.331763682380583e-05,0.00234391
6772,0,The audition is in a couple hours and I don't even understand the game!,0,fear,154,3.4,"[-493.4837341308594, 121.8118896484375, -7.394358158111572, 23.432584762573242, -0.6349939107894897, -2.0225298404693604, -6.8241963386535645, -14.655614852905273, -12.556476593017578, -4.173752784729004, -7.722588539123535, -5.806426525115967, 3.750546932220459]",2428.4640313980954,2165.940847730914,1639.7806396484375,0.0009489805647193774,0.024397342
3105,0," Oh Joey, I have such a problem.",0,fear,155,3.23,"[-585.8944702148438, 119.92449188232422, -27.738096237182617, 18.662696838378906, 2.5463030338287354, -6.496528625488281, -3.5161290168762207, 5.567377090454102, -2.113072156906128, -14.67237663269043, -1.8663549423217773, -1.2311598062515259, -6.624760150909424]",2961.0118235173063,2392.9283350696555,1676.1240234375,0.00013661542754951487,0.009009613
45160,0,the airplane is almost full!,0,fear,156,2.002,"[-496.71136474609375, 82.72166442871094, 48.88528823852539, 26.974327087402344, -2.83095645904541, 1.7376247644424438, 5.894722938537598, -5.103355884552002, 4.711743354797363, 1.3832494020462036, -3.8833696842193604, -1.301762580871582, -2.2933366298675537]",1472.1300830792106,1380.0567664110345,1147.04248046875,0.0003568360974619558,0.013022353
43557,0,I think I've seen this before,0,fear,157,2.2755625,"[-494.42926025390625, 75.66036987304688, 31.27828025817871, 33.587982177734375, 13.123598098754883, 4.406464576721191, 1.7679227590560913, -3.3444740772247314, -2.792914628982544, -3.2378578186035156, -1.6621545553207397, -4.8863525390625, -5.389497756958008]",1363.6558066993143,1375.0663941110665,798.9417724609375,0.00042617515172740705,0.014160295
46898,0,I'm on my way to the meeting,0,fear,158,2.535875,"[-477.13482666015625, 44.1878662109375, 25.039640426635742, 40.492610931396484, 5.024918556213379, 3.685715436935425, 4.3251118659973145, -2.484816312789917, -3.8724002838134766, 3.3483498096466064, -1.1195194721221924, -7.469828128814697, -8.427942276000977]",1112.6687911771367,1300.350888138956,1490.1832275390625,0.0009563413326564098,0.01682705
39571,0,I'm on my way to the meeting,0,fear,159,0.026122448979591838,"[7.859617710113525, -24.24151611328125, -12.192558288574219, 10.176152229309082, 2.0013153553009033, -11.963470458984375, 9.06814956665039, 17.593778610229492, 0.7180395126342773, -7.884284973144531, -8.207785606384277, 11.899116516113281, 2.5997698307037354]",9957.042937809287,6003.421323598773,2559.6787109375,0.22407187355889213,0.34646156
46007,0,it's eleven o clock!,0,fear,160,1.901875,"[-410.1634521484375, 56.03144073486328, 17.02107810974121, 16.391613006591797, 2.6243977546691895, 8.433603286743164, 4.666460990905762, -5.104268550872803, 0.09174773097038269, -1.3319592475891113, -10.609917640686035, -5.895258903503418, -4.502805709838867]",1318.5957607933603,1438.4492521704053,1454.6236572265625,0.0025026284430005852,0.026026035
sar_sicily_28,0," Oh, geez, Frank. I don't know if a knife is necessary. I mean, you know, you kind of have things handled without it.",0,fear,161,5.738666666666667,"[-605.48828125, 29.526308059692383, -1.0454685688018799, 29.293912887573242, -21.918039321899414, 7.337325572967529, -19.911916732788086, -6.450757026672363, -6.47088098526001, -9.912696838378906, -7.691840171813965, -4.869083404541016, 0.4045830965042114]",6457.556390164353,4232.605888378781,1729.497802734375,0.0001147658075984969,0.00657562
sar_sicily_29,0," Oh man, Rick. I'm looking around this place and I'm starting to work up some anxiety about this whole thing.",0,fear,162,4.330666666666667,"[-549.5731201171875, 66.09648895263672, -28.429807662963867, 32.568180084228516, -14.916449546813965, 3.9744865894317627, -13.056565284729004, -10.184409141540527, -8.633416175842285, -12.298237800598145, 1.4836525917053223, 5.060648441314697, 7.378433704376221]",4047.6240847992317,3026.8043721130434,1929.338134765625,0.00028637158019202095,0.0128486715
38624,0,it's eleven o clock!,0,fear,163,1.93525,"[-577.927490234375, 78.72357940673828, 56.51044464111328, 33.207801818847656, 23.620647430419922, 22.544137954711914, 13.094487190246582, -0.987128734588623, 0.23337209224700928, -3.598123550415039, -5.243438243865967, -2.120574712753296, -10.338446617126465]",1579.2876379220613,1977.5077922721252,958.0798950195312,8.892152155728446e-05,0.006107145
45676,0,I think I've seen this before,0,fear,164,2.7694375,"[-532.5118408203125, 62.11945343017578, 25.499576568603516, 26.40420150756836, 18.10613441467285, 6.701500415802002, 8.858620643615723, 6.627117156982422, 1.936942458152771, -3.499354839324951, -4.706075668334961, -2.423314332962036, -4.725150108337402]",1402.8013450659757,1540.9048050023634,1429.0103759765625,0.00037938331245356417,0.011960861
evelyn_1,0," Hey, Sadness! Did did you hear about the party we are having? yes yes joy Is it the birthday party? Did you say...",0,fear,165,11.050666666666666,"[-702.345703125, 46.136287689208984, -6.946897029876709, 28.458850860595703, 10.053982734680176, 7.264246940612793, 1.3676042556762695, -7.056914806365967, -2.9721057415008545, -11.135159492492676, -12.548564910888672, -5.629812240600586, -12.319183349609375]",4698.00646622472,4333.633679732219,1679.6021728515625,2.3299384085483072e-05,0.002800292
41353,0,maybe tomorrow it will be cold,0,fear,166,0.012,"[-56.83591842651367, -10.908596992492676, 15.916728973388672, -2.1191461086273193, -2.399465560913086, -18.754484176635742, -8.876544952392578, 8.0216064453125, 12.093635559082031, 11.83061695098877, -4.060060501098633, -13.511358261108398, -10.056707382202148]",8527.678866682108,4626.960084068734,2159.66259765625,0.053020949165026345,0.09970671
44007,0,it's eleven o clock!,0,fear,167,2.3023125,"[-592.6962890625, 83.98715209960938, 39.82865524291992, 45.380191802978516, 26.540632247924805, 16.08222007751465, 10.35315990447998, 4.7613654136657715, -1.312148928642273, -5.120473861694336, -2.528218984603882, -5.89628791809082, -10.189531326293945]",1201.5017003369621,1308.293389825286,1408.4630126953125,7.136600667427064e-05,0.005257114
40493,0,it's eleven o clock!,0,fear,168,2.3356875,"[-390.2727966308594, 34.10068130493164, 2.6078577041625977, 7.519828796386719, -0.16868112981319427, 3.1524782180786133, -0.025144053623080254, -5.383245468139648, -2.4960367679595947, 2.8323397636413574, 0.2998344600200653, 10.158368110656738, 3.925471544265747]",1495.7050458202195,1539.7650825990147,1470.61279296875,0.0081681660367393,0.054539606
42508,0,The surface is slick,0,fear,169,2.8361875,"[-582.8726196289062, 56.997745513916016, 34.7120475769043, 41.82583999633789, 21.730255126953125, 15.887904167175293, 11.153534889221191, -0.9324061274528503, 1.4467848539352417, -2.1708319187164307, -6.477798938751221, -4.297842979431152, -9.623271942138672]",1416.0940875983451,1512.0236990597055,1284.1676025390625,0.00014327225430513658,0.0070868917
38543,0,"it's a trick, get an axe",0,fear,170,3.9847392290249433,"[-614.7554321289062, 41.37215805053711, -20.97740936279297, 2.6005234718322754, -1.6984071731567383, 11.306036949157715, -4.577997207641602, -0.36123141646385193, 7.167531490325928, 1.8422610759735107, 5.0427165031433105, 1.0041035413742065, 1.114542007446289]",5327.139589069037,4677.872599832786,1882.2950439453125,0.00033166479402159713,0.008530632
43144,0,the airplane is almost full!,0,fear,171,2.369,"[-529.0484619140625, 70.10169219970703, 44.024696350097656, 38.95149230957031, 1.6117382049560547, 4.015298843383789, 5.2392988204956055, -9.736135482788086, 2.4255833625793457, -0.6371972560882568, -9.122849464416504, 0.8109472393989563, -4.934506893157959]",1393.3247898767409,1459.605759106847,1302.7279052734375,0.00019737038998827243,0.009074032
47467,0,I think I've seen this before,0,fear,172,2.535875,"[-448.54425048828125, 41.398353576660156, 19.427074432373047, 25.541093826293945, 5.545270919799805, -1.3549295663833618, -0.2694757580757141, -4.328161239624023, 0.5708941221237183, -2.4100918769836426, -8.931173324584961, -4.647790431976318, -9.574655532836914]",1556.610048641004,1527.172767346543,1461.701904296875,0.0022597042859767032,0.0285873
11292,0,great advice on that joey thing,1,joy,173,2.98,"[-520.5121459960938, 82.94792938232422, -21.525054931640625, 24.97910499572754, 4.130741596221924, -2.933424472808838, -7.089599609375, 0.8978582620620728, -3.007563829421997, -9.794492721557617, -5.454925537109375, -2.8863866329193115, -5.875984191894531]",2870.566018951404,2390.306076776899,1612.1719970703125,0.0010912698877133698,0.023538414
1150,0,"I know i miss you too, i can't wait to see you. i love you, bye",1,joy,174,3.98,"[-625.98095703125, 105.17227172851562, -0.6652974486351013, 18.63054084777832, 16.461179733276367, 8.135903358459473, 4.387916088104248, -1.719347596168518, -10.027249336242676, -11.567156791687012, -1.6183443069458008, -4.758823394775391, -7.85407018661499]",2787.5445104292676,2412.3114384144133,1648.752685546875,0.0001393418923937433,0.008247399
15430,0,they love my candy? oh man i'm gonna go make more,1,joy,175,5.44,"[-644.1556396484375, 76.58329010009766, -20.834428787231445, 9.7128267288208, -6.929198265075684, -8.51869010925293, -8.162781715393066, -5.133945941925049, -4.594213962554932, -10.069198608398438, -1.9861449003219604, 0.36941611766815186, -0.7561988830566406]",3392.9040323697013,3307.043975067988,1550.3060302734375,9.732676042116879e-05,0.006508462
1103,0,"rachel, i have not missed one question in this whole game, I own this game. look at my hand",1,joy,176,5.4,"[-575.4744873046875, 73.86143493652344, -12.520198822021484, 18.4785099029541, 2.394178867340088, -10.784643173217773, -14.031440734863281, -2.006899356842041, -10.807831764221191, -12.434555053710938, -5.837841510772705, -5.833752155303955, -3.995142936706543]",3786.370232651223,2880.785112060261,1801.3505859375,0.00041702310874979333,0.014740723
11055,0,"what a beautiful star, hey I'm fine by the way",1,joy,177,2.06,"[-583.5638427734375, 71.82219696044922, -12.84814453125, 32.585147857666016, -5.274623394012451, 16.77943992614746, -12.790151596069336, -4.103941917419434, -11.08646297454834, -12.497580528259277, -2.772456169128418, -8.308857917785645, -4.9791998863220215]",4921.336134451209,3373.3425297354547,1710.834716796875,0.0002822111323884264,0.012036508
11002,0,oh i have to tell monica what a wonderful brother she has,1,joy,178,3.82,"[-575.23388671875, 101.59905242919922, -31.436433792114258, 11.424529075622559, -13.748205184936523, -11.746423721313477, -10.60667896270752, -3.8349876403808594, 1.0627034902572632, -13.975183486938477, -3.385801076889038, 0.7150131464004517, -11.098748207092285]",2390.8605366352417,2231.7523788616923,1797.08349609375,0.00019982408794226407,0.011151292
evelyn_26,0,We did it? Yup! Awesome!,1,joy,179,7.658666666666667,"[-645.1658935546875, 72.62811279296875, -13.89454460144043, 5.752902984619141, 1.3793001174926758, -14.436921119689941, -22.489004135131836, -14.72540283203125, -1.5376152992248535, -5.646610736846924, -8.442463874816895, -5.4275898933410645, -4.036229133605957]",3783.359969199556,3462.6703359450294,1809.6871337890625,0.00011011999629666215,0.0066578193
