,sarcasm_label,sentiment_label,emotion_label,id,duration,spectral_centroid,spectral_bandwidth,pitch,energy,loudness,AUDIO_1,AUDIO_2,AUDIO_3,AUDIO_4,AUDIO_5,AUDIO_6,AUDIO_7,AUDIO_8,Unnamed: 0,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,TEXT_1,TEXT_2,TEXT_3,TEXT_4,TEXT_5,TEXT_6,TEXT_7,TEXT_8,TEXT_9,TEXT_10,TEXT_11,TEXT_12,TEXT_13,TEXT_14,TEXT_15,TEXT_16,TEXT_17,TEXT_18,TEXT_19,TEXT_20,TEXT_21,TEXT_22,TEXT_23,TEXT_24,TEXT_25,TEXT_26,TEXT_27,TEXT_28,TEXT_29,TEXT_30,TEXT_31,TEXT_32,TEXT_33,TEXT_34,TEXT_35,TEXT_36,TEXT_37,TEXT_38,TEXT_39,TEXT_40,TEXT_41,TEXT_42,TEXT_43,TEXT_44,TEXT_45,TEXT_46,TEXT_47,TEXT_48,TEXT_49,TEXT_50
152,0,0,fear,153,3.2031875,1431.2542636701776,1651.4428637079366,880.62744140625,1.331763682380583e-05,0.00234391,5.014240686042317,-0.873988409346317,-0.9084144961397886,-0.7696221371485789,-0.9178672950024476,-0.48195404983053713,-0.37227736927223887,-0.49739617367937533,152,0.0,0.0,0,-5.63450444348933,3.557353034315875,-10.221968941934989,21.860432207529918,0.8620526121425007,8.623722033015166,1.937908903070869,9.108718334586662,-0.0038572111262081404,4.777324720468611,-0.8005980195683011,-2.108490500769164,0.6261997746462713,-5.373187330574438,-0.0848913218582329,1.6084431086243494,-2.633574557939363,0.396512971147744,3.206035160457774,0.3572052736883766,-2.36367860890814,0.8140457759349824,0.34819528565396995,-0.4511467187433787,0.04341646903773366,-0.11150006200768403,2.5116730137364245,0.4181946726084209,-0.08576034837835123,0.8678129399966217,1.0157520418921315,-0.2879850515149064,0.08656914983174568,-0.6914565330687833,-0.23369753456768277,0.05931264414226445,-0.28239090236764874,0.3870891316796232,-1.052663150568327,-0.4979978392563764,0.4149912042233929,0.20663849836059178,0.215742290516109,-0.33584857003959845,-0.942354089358118,-0.1835056840933048,0.20786027262493778,0.1189853391079923,0.7991862351029184,-0.09960403457109723
159,0,0,fear,160,1.901875,1318.5957607933603,1438.449252170405,1454.6236572265625,0.0025026284430005,0.026026035,1.4881272327039181,-0.17256312076168182,2.3259795122227853,0.9891827161619481,0.6202125573064495,0.4151449042773611,0.02280924688805548,-0.28407888096444694,159,0.0,0.0,1,26.49128360089418,-8.704311894047073,-5.1807842255465815,-0.2715589995117591,-5.395394375650466,2.4434983550911293,11.18250913345179,-3.2860654039157016,8.557434950905403,3.125831677421157,7.898208825362362,-3.885467609011406,2.832815453184897,-0.8536300543660476,0.21481885449406868,-2.4366458605951955,-0.13576519563318423,0.5418247044120783,-2.637951534147167,-0.4341208434318645,0.5043658455283919,-0.4649775364531351,0.19437496398004983,0.4362849706278408,-0.7185450915132412,-1.5789262401816575,-0.03717190925424774,0.8349818119251228,-0.4379568523755537,1.2720244490887,-0.3918536150141598,0.3965019047522882,0.5575261201812173,0.15410750925247027,0.029737310063854466,-0.3677344906286671,-0.15586085124530957,-0.5527723332059435,-0.30179595732279596,-0.21631593484874878,0.023847755031929,-0.42151666743425475,-0.3335057838341551,0.9777276635011863,0.30933168763113605,-0.1935636510923012,0.0982430998793632,0.3455873603929096,-0.7779561820766016,-0.1328604939089597
164,0,0,fear,165,11.050666666666666,4698.00646622472,4333.633679732219,1679.6021728515625,2.3299384085483072e-05,0.002800292,0.6990381687350706,-2.3154874352139387,1.1387671084713076,-0.48405774913714006,-1.9417318103494656,0.21051259083793655,-0.2690131087293537,-0.7370239944556684,164,-0.802257814470849,0.7277197781453421,1,-2.8893474370542913,0.68185569336948,0.023007602113250786,-0.40898924169350054,1.9387106197569093,1.6784635406489898,-1.2356431198781148,2.2449239258832066,0.2346891990778226,-0.47395936928635424,-2.7298558047795494,0.3211514284561566,-0.26240764747791784,-1.436599882410627,1.5053347610004084,-2.6727918713840837,-0.8028845248354863,-0.6970016449734127,-1.7792632918444524,1.1934953289490942,0.31015251086286233,1.205937440593541,0.7052567726062111,-0.11151923934143604,-4.235857480625985,-1.2349274955489644,-0.005679744884173721,-0.7066454418832946,0.683057322389708,0.22666209581484242,-0.4189523588487273,-0.7022608801676616,-0.9468432602975363,0.5541355243163621,-2.830415949833885,-2.721586112699899,0.17706197196161544,-1.4153606065240392,1.9722403612155723,0.5280875606787574,1.211654412374058,2.4016233966002303,-1.320485142412097,3.343884278381231,0.6807889803480353,0.517792529388484,0.7953773999682299,-2.9234061435188963,-1.382948241421087,0.08777286599924738
167,0,0,fear,168,2.3356875,1495.7050458202195,1539.7650825990147,1470.61279296875,0.0081681660367393,0.054539606,1.1464072345732619,3.7144977732781914,1.6110947779608915,0.9230905372472696,-0.30627988704281317,1.2394228884429348,0.9204049531428841,0.6080287399103224,167,0.0,0.0,1,26.491283600894203,-8.704311894047073,-5.180784225546583,-0.27155899951175944,-5.395394375650464,2.44349835509113,11.182509133451797,-3.2860654039157016,8.557434950905405,3.1258316774211585,7.898208825362363,-3.885467609011407,2.832815453184896,-0.8536300543660462,0.2148188544940689,-2.4366458605951964,-0.135765195633184,0.5418247044120788,-2.6379515341471675,-0.43412084343186486,0.5043658455283929,-0.4649775364531342,0.19437496398005072,0.4362849706278403,-0.718545091513241,-1.578926240181658,-0.03717190925424868,0.8349818119251234,-0.4379568523755535,1.2720244490886996,-0.39185361501416016,0.3965019047522871,0.557526120181218,0.15410750925247035,0.029737310063854827,-0.3677344906286674,-0.15586085124530935,-0.5527723332059449,-0.3017959573227967,-0.21631593484874911,0.02384775503192997,-0.42151666743425487,-0.3335057838341552,0.9777276635011853,0.3093316876311364,-0.193563651092301,0.09824309987936403,0.34558736039290905,-0.7779561820766012,-0.13286049390896024
170,0,0,fear,171,2.369,1393.3247898767409,1459.605759106847,1302.7279052734375,0.0001973703899882,0.009074032,2.4337778079476378,-0.2464926131542811,1.8844899261447134,0.17722373050999585,0.339834553370308,0.2065326157209335,0.6807500965206037,-0.003809557290715363,170,0.0,0.0,1,-0.41292393417861295,-14.239070402544737,4.05886123748175,1.2131074883257429,4.298974653807408,5.463147675879762,0.22242671219187748,3.9714430775508607,-0.35223913902325243,4.409725966365314,1.254969303220582,0.2625119991442629,-14.473426905996384,9.269197982734283,-5.272526249732176,-0.1998143675560039,-2.9115660383291853,2.960037002271332,-1.6840488691737914,-1.694982448209541,0.27070457758350674,-0.31653057533208884,3.731787528880412,1.0397320042660216,-0.32970807082045905,-0.5372356841361143,-0.676379625909372,0.9598028577539586,1.5475153849523657,-0.026981514346866464,0.9400330047837661,-1.5891578191019375,-1.5517505290029758,-1.27364775785164,2.061741597485019,2.350877633211059,-0.17127412142914444,0.5087576657939568,0.651360371089435,0.6821715175033312,-1.3749021709317124,-0.40738068615345346,-0.10870042291223292,1.3251683901600115,0.25679507753185615,-0.06575215364583764,0.12849085716643063,-0.19167294946048785,-0.8786964670500357,-0.2481723574351247
172,0,1,joy,173,2.98,2870.566018951404,2390.306076776899,1612.1719970703125,0.0010912698877133,0.023538414,-0.14390057788535998,-0.11019325879299363,-0.07517429098295131,0.7062732679038297,-0.13273728458116937,-0.6127630396929856,0.289548186990626,-0.9961628100220445,172,0.0,0.0,0,-4.08595540854177,0.43453658514099447,1.4119108370745284,-0.7658215012314765,4.196631793529766,-0.9478825542669815,-1.0343640204447093,-1.749996875362163,4.779591805775913,1.9346933798453685,1.4827159474095224,1.8056075251299788,3.4501785396744715,-3.677646372169194,3.2228304603774935,2.2965925795587103,3.7414049395257685,8.700776428104374,-4.686239311672564,-3.154474020581041,-3.7889281589524204,-1.8109249740292415,-0.7655940041537668,-1.8239710957630715,3.160217768535651,7.530329634956679,-3.5055682835560082,1.9936333213198756,2.154199033576728,-0.3674251402435787,-0.8685809203314876,-3.124386584569142,0.6268766834759819,0.9261742345839794,2.053558761197046,0.26215679537001485,-0.3390998172686122,-0.508773045603155,-0.16467461568533298,-0.7888257681144444,-2.8236604577452407,3.525753733306207,0.6309759647318112,0.24595317222529234,0.378355260487539,-0.320028140972563,-0.7355006631306169,-3.9475042211367084,0.6483627875209732,-0.2500672623171847
173,0,1,joy,174,3.98,2787.544510429268,2412.3114384144133,1648.752685546875,0.0001393418923937,0.008247399,0.9279017341984499,-1.511648199189377,-1.3705319874100714,0.7227222204726103,-0.9017967429534267,-0.08055745147086044,0.32299204302542806,0.6159290596308402,173,0.698132750573626,0.925625609029704,0,-1.3012241902229866,8.229635870750197,-6.559174398241977,0.3027185491474448,-0.789558322530816,-6.620107243754485,3.5167927188361365,2.012842308070013,-1.4620552057557554,0.8712294144145738,0.43463905689154325,-0.06322784944083343,2.326266272824869,0.5174289074458456,-3.7487532859746753,1.4883492427144778,-1.9414236328863521,0.6123283903551487,1.76051276374183,-1.4219628561174438,-1.6228898211588867,-0.9578921444093347,-1.6442617451961505,2.4379710785169886,-2.6792651474436204,-2.153224610740043,-1.4381957563631063,-1.7806194012282262,2.3567151051240263,-1.5082230437538486,-1.2094038673195098,-0.8770186067208793,-3.5976725671611276,-2.724664943975336,1.7684184698336063,-0.5789806780641159,1.0105747801610547,0.9981615360922647,2.4967704732883194,0.3547133555814386,0.732828769931674,0.7998367221329042,-1.0911483823202366,-1.593609085276612,1.573892504776067,-1.9539251205877721,0.12103997013205958,-0.32976400356432134,-2.653086513880892,1.185939992277183
174,0,1,joy,175,5.44,3392.9040323697013,3307.043975067988,1550.3060302734375,9.73267604211688e-05,0.006508462,-1.3079544932594958,1.1214646656875065,-0.31129706450149064,-0.1819859102770669,-0.7895570070828204,-0.34921912908395636,-0.3600475294803677,0.24814257087636518,174,0.0,0.0,0,-1.6021645707256615,5.4795495298664925,3.6784059555359443,-4.652711000800011,-0.8767033599651113,-0.18041549423316325,1.7876714625603507,0.8995072672079506,-2.7207870011628246,3.328487273612504,0.6070654925289032,-0.23659040354916222,-0.00296232749754749,-2.48076011744151,0.06406567960890225,-2.541177830627631,-1.966587330082138,-1.8311326808556894,1.0257850189315896,-1.0343896954364706,-1.4942479053409137,-1.660879853388533,-0.866548664175284,1.5445807194779633,-0.5027719499763571,-0.5376572585218664,1.488477172777194,0.6675712503904208,-1.9123734063666304,-0.7404895325042843,-0.071543055690236,1.1984027400841035,-0.46334719008836445,0.8808152846619954,2.130014443116729,2.0696233779049478,-1.6946772605891867,-0.4142660442737331,-0.22703687562904368,-1.7670411881064345,-0.7680709638737633,-0.6553835772067,0.6412178005596799,-0.8186350443213455,1.6457286593176987,-0.8894660745384846,-1.7311452708173327,0.2055435889716504,-0.6538527931726716,1.0409053574105522
175,0,1,joy,176,5.4,3786.370232651223,2880.785112060261,1801.3505859375,0.0004170231087497,0.014740723,-1.461730288312384,-0.5461355683423256,0.003513507970600741,0.739652314904668,-0.2651407025427138,-0.5874312192795152,-0.4042090444917137,-0.10250143825258413,175,0.9097156612411628,0.8953587593864102,0,-0.0986370834302912,-2.94725355106897,-2.6170943231600265,0.7735842241881614,1.7328306683604275,-1.537960712985355,1.2711602603554355,-2.152130051672824,-0.07323014446496695,0.257645955134304,0.13267201603078457,-0.2265394498019591,-1.0566923481029835,-1.2298053618530544,0.3441123438960365,0.9456392706120732,-1.9173108672252197,0.3407346379351411,0.36652664489425724,0.8917515440583808,-1.9069365340383926,-1.6880938959655802,-0.9436936735785958,2.3225722323526568,1.4798775070152783,1.1282192781758698,0.3876045976172696,-0.9039251314150455,1.0003069376173919,0.5671393952905184,-2.674994697490984,0.18930994677145138,-0.13533755467818434,0.13517918665138856,-0.9334304922106792,0.432067634409955,0.21590815412140846,0.156318391795148,0.7839358892600146,1.4971062620654223,0.6313872524662725,0.8565661433929542,-1.033360732629716,-2.3018758240204233,-1.2218525206510087,0.5319281818698233,-0.9689507080295423,-0.6127307931257111,-2.4608227980603834,-1.971401630349156
176,0,1,joy,177,2.06,4921.336134451209,3373.3425297354547,1710.834716796875,0.0002822111323884,0.012036508,-0.3832358581288529,-1.2174184105442123,-0.8452559760428735,0.5913806994190939,-0.10163551528147721,1.6147267032667671,-0.4605926739207442,-1.0480409595187152,176,0.5577017193528755,0.815846058213143,0,-2.2331143311852863,-0.8703501353000043,6.771450457814277,1.2493961050614737,-0.8626735445069476,2.3548844789345065,-0.5451452984215945,-2.7656368834369163,2.7986842433428567,1.9962371019647769,-0.39350400387475637,2.6699922279433776,0.3777433949476944,-3.126766594432756,-0.8172724770975639,1.047460654010137,-1.5650031488845528,-1.8473845167102854,-0.17979665998148092,1.3125901965875146,0.4575292542046925,-0.6288193605081478,-2.2475055540710542,0.794169487444792,-1.3566623611321105,1.4692508391554049,1.0355846598359297,-0.13698510012686926,3.1469504574639,-0.3751322827723648,-0.10838149584419031,1.2004580044078739,2.5655588851129196,-1.3467106316167095,1.1454420554969045,0.16486375056470481,0.06196711915748948,3.0475002407107885,-1.9672480126738718,-1.079388608067323,-2.062149908027257,3.6487269085856022,0.060989746794923624,1.2820562910004552,-2.339943931815302,-1.242057633558386,-0.42227854466900205,3.377060350859301,2.006019991780654,0.10855584252401249
177,0,1,joy,178,3.82,2390.8605366352417,2231.7523788616923,1797.08349609375,0.0001998240879422,0.011151292,-1.9134025818387872,0.34347000857663856,-0.35715989072260934,0.6298019217177234,-0.8922126039952403,-1.4565460293013315,0.8875052306402402,-0.855625248883866,177,0.0,0.0,0,-0.056026934293016,7.4094176404096235,2.03349486167148,1.4523404656184205,5.976410512059665,-0.6652356273682466,-0.6663471855122189,0.5652043991106608,2.1008854892835074,0.8951010696556243,-0.986504494992085,1.469719001479024,-0.5125944475736677,-1.059627979869748,0.8649309342533915,-2.8778781127353517,-0.12087286675101439,2.667567984221473,0.5613010973475516,1.5621469962677024,0.9678529626701577,-0.5336549366216674,0.045625570130750415,-0.2059613590547065,-2.45544542090782,3.1794967083041326,-1.1096516771489071,2.1793937247869266,0.8565703323500682,1.46918590324728,2.3224807987131735,3.3493823356840204,0.07006658510688518,-0.1451437696238532,0.7351177624077064,-0.028623027444131366,-0.19781057801856972,-1.2627305603678518,0.6248193962734969,-2.3939006731491386,-0.05514941885694161,-3.0539539678670398,-0.5868800414905324,0.3887736027272536,1.623263718061402,-0.900662132120711,-0.5073970224413149,0.7904108761356469,1.024499778080981,0.0691719913814262
178,0,1,joy,179,7.658666666666667,3783.359969199556,3462.6703359450294,1809.6871337890625,0.0001101199962966,0.0066578193,-2.1325269627103074,-0.20298447236443948,1.3549195699842211,-1.2400261381579771,0.10288463132281268,-0.8336405502230547,0.29637308723606914,0.7835076946613923,178,0.0,0.0,1,-0.680858214192813,10.19031617332369,5.680149572169027,1.1951036518253375,-6.137107314580993,1.425373377285489,-1.13429396406984,-7.045985337614114,0.8348823630593833,4.738773289737596,-0.23493604251499778,2.5709160962991104,-4.146505391551184,2.473142872093594,-3.454610494382968,1.1877206845873032,-1.2567545612376876,3.862334046577793,-3.3402621849080028,4.2426417094082,0.23676652589589664,-0.2659025538602484,-0.301531050338335,1.1180123648049438,-1.2571531886987257,3.7624132890551816,2.4568587641534334,-3.6108083225434267,3.0609617071993394,2.5947527353362214,3.4500073083693574,-3.886516366460455,1.0806585956852641,-2.035064748138912,-2.3392586653994925,-6.28247663591872,-4.362842629893102,-3.504992489441314,-1.568548075579892,-1.0941999032468916,2.0161530002416765,1.837141519736775,2.576119223995857,-1.2068719644328068,1.1227753933603588,2.8954890151022963,-0.6317283238901716,5.687012642619555,-1.697170427270524,-3.829764587247927
179,0,1,joy,180,3.61,4795.805661783781,4058.862697331853,1532.93701171875,0.0001534514995941,0.0055964915,-0.005268980219087506,-0.20082103579533991,0.24462932427769674,-0.001684876044604225,-0.939003324011576,0.16696672768376758,-0.5257574634572828,0.6566402562978749,179,0.9448615012720412,0.9332777439966428,0,-1.6481667216639162,9.791844105842666,-1.2605840640412125,-0.4089360788625941,1.2979391417300188,-2.062275156551991,1.3114810671595134,-2.7738663493165943,2.1457931207592362,-6.020242634703319,-6.528527887074061,-1.0086807812206766,1.9829013905750015,-1.3343781115317561,-2.859372137458677,2.5847015893077137,-3.294712866133277,1.900307684357399,-8.318193504058502,-1.2099741348365283,-3.3635507620774168,3.4301939301348185,8.486469701469453,3.1346553830715562,-1.2926701647808252,5.544210706814309,-1.4097508616194763,2.2722966669489395,-0.04620062751490539,3.1038008576689764,-1.4980325163263677,-3.265785131932148,-0.5997608487332465,1.4109077386599067,-0.3391386508615052,3.6652773905804334,0.6258062373598989,2.4606117660935447,0.8422099747480148,-5.823329446029183,1.666782079531933,3.431713424260318,3.046860532186641,2.8860248639172736,2.968189493282196,-1.4656470040486087,-2.8819280740422144,1.792174699879606,0.8360812227166418,-0.18503625459255413
180,0,1,joy,181,3.15,2814.0478220092978,2998.078901116506,1619.3544921875,0.0001552421966081,0.007960412,2.661359375682652,1.0732538362050592,-1.3915174911330241,-0.20997520382491447,-0.38762580470567165,-0.08807531383540518,0.7099257519233707,0.8578247166014961,180,0.0,0.0,0,-5.598807462472377,9.132453981378134,-2.4556189843466076,-3.680330643995095,-1.9386835157319768,-3.6368512744316046,-1.1874246383160467,0.3754341853572166,1.2233950379891145,-1.3057885506659717,-1.9093854789893152,-1.3937426382687803,2.633882246424862,-2.8196172516007696,-2.1696462313695584,-2.7880722808922216,-4.197453833153823,2.3011959962974915,-4.048223893374375,2.726163085467765,1.3290815389450263,1.3323432475268757,1.8494384852134296,-3.4892527278119476,-1.7536530972438704,1.2484231285495715,3.6457035694790867,2.5581857465668643,1.4260127290168978,1.428537547546584,1.9896095427687144,-2.175775869615566,-1.6538336856070837,1.6006189861812665,-0.03524948871002859,-0.7907417395135179,-0.99869221283294,-0.12693135281102985,-3.9320814386928014,0.3372599682164261,1.1091427916808057,-3.094714027996676,3.609933176198709,1.807569968603807,-0.21933244680401415,-1.3685905120707236,1.153874755271951,1.0546759839624662,1.7742165189646406,0.28229734455175604
181,0,1,joy,182,15.45,4846.024374250641,3354.0621252854603,1661.675537109375,0.0009149164950162,0.018556895,-0.2560479938969309,0.7446478617382416,0.550958286169142,0.28642248343554705,-0.15097185319900286,0.1095255808762958,-0.2308872628051946,0.24729055302753744,181,-0.1279888574361177,0.7347683323546518,0,-3.2788757407250717,-1.2796249158161392,2.7264894221215914,-2.214913170298476,3.544166873177889,1.7107222621077711,-3.115384521933384,1.1783134935865172,-0.39369419969783914,3.1370276204252296,2.0601438444028446,0.7927811930349898,1.4400902155795299,-0.5659297520419229,-0.4549897503430531,-3.4627139104970857,0.7152972219282221,1.394211451906716,0.9914918868780722,-1.6121538202586372,1.3303409842401934,2.613368745983285,-1.2316573773159187,0.5893263411513735,-2.4183939416891853,0.39477095501383613,-0.6223362174001685,0.1764850805167848,-0.3966679981160377,0.2077749882854113,1.8915139453057095,0.4879973222006995,0.9552796887240865,1.2284253138142514,-0.5365392231546962,-0.7799527963258144,2.478647323528154,0.9749816999668715,-0.02744193780189652,0.4270815741387425,-0.9281825584074646,-1.4799285591193148,-1.9104249903960442,2.010046851520718,0.2383704095347594,-0.11845625232860252,-0.5763067422655089,-0.8018985192765961,-0.4219963751672966,-0.9844073162287535
182,0,1,joy,183,2.04,2568.8006502321773,2832.322257050448,1317.91357421875,0.000170930093076,0.009089527,3.997901523390376,1.7768213686593897,-0.8506009531926565,-0.9035070107380452,0.572660606068738,0.5438059971588523,0.5563187892165897,0.00371023394957401,182,0.0,0.0,0,2.0229331170827023,3.6667666469512312,11.194004353746541,3.1531408492492607,9.977443216572823,-4.678266427028023,-5.274037200023075,3.868949331462846,6.028917306817844,7.479849905273575,-0.15767066247701822,-2.744920284315029,-0.11229916990960831,-5.767585539151518,3.8434150409532464,-4.845448053149404,9.186600427205528,9.39896518123188,-2.8515930901432824,-5.517407640654743,-6.389061544740804,-4.506697399629387,-2.2497753570154515,-3.3674307017044605,2.0174662374117847,4.804369690992127,-1.8165067660168255,1.4973064760329537,1.4812737309166961,-0.7818646633137549,-3.645950101917089,-0.9545959071321181,3.685064967477819,1.2974665074258112,4.635235668534223,-4.424173748419784,0.12608396389038584,-0.42440040290031233,2.2616043890521746,2.075458325116934,-1.1076751127456923,3.1309611866157265,0.6697676243797581,-1.5859738634925504,-1.2150489513454916,1.4371792085218156,-1.6887958580113773,-3.8498009060574256,-1.4211521609104252,1.5302419904358624
183,0,1,joy,184,6.99,4836.376793471893,3144.903864594887,1520.2972412109375,9.951805377664802e-05,0.006633074,-0.11404741653800891,1.0541327532574114,-0.05756666523773112,0.06355948923557508,-0.674198118113738,0.8391713521467231,-0.7776789308600044,0.07478703636726743,183,0.9589078972925617,0.8538171346926253,0,-3.074847376618301,0.8831436799923578,1.5837543708663004,-2.068032400055054,-8.366686076508339,-2.237652960918263,-1.7689363852921258,-3.5812521575878753,2.322359840764106,3.578575056724725,-1.7914007681219872,5.4121714351222,1.7005583410070912,-2.0365980944626285,-2.8772542651399435,0.9221498291721424,-0.8778880741719631,1.6568141609078433,0.03486158011728713,0.25299184628217664,-2.38284543788483,1.7405209486611688,0.6662091054577469,-0.8849471065589658,-2.0977182815382207,2.8584783903830853,0.9211620841979529,-0.23341265687420423,-0.40236405109323087,-1.731889088464349,-0.2033841561696308,1.9055491986491473,0.12223322547355114,1.033028681082345,0.6949809989953739,1.7154891228011115,-0.49251786275827925,-0.18579498112078457,0.620073227434429,0.3981054727788698,-2.3173365980268414,0.2226852999996306,1.1959515620641827,-2.9515724191877704,-1.0428189447134373,-2.057116880192318,-1.4826162489494763,-0.8491206172989701,-0.18586812352129117,1.3012359215450167
184,0,1,joy,185,6.4,3019.959344929625,2755.872659817358,1649.8714599609375,7.378012279804601e-05,0.0063077607,0.6465041174783418,-2.319248695989071,-0.5957830711760348,0.03593762009001428,-0.29371317866931285,-0.013435485167827527,-0.0557589188791901,0.05507165810214045,184,-0.8509740315396841,0.9119894162809052,0,-4.400776499348313,-1.7081496859477858,-2.066809581506262,-3.794990087405146,1.0598867955934108,0.04903877196206535,4.06841638418558,3.195988885112564,1.7885823345916747,-4.295816549108675,-3.5774480609764834,1.6813041886772893,3.571319775969286,-2.407772860202444,-4.875661137218983,-1.9536412339116689,-3.873295949637197,-4.489769726695847,-3.792277012807954,-0.5212746135626614,-0.4738826355734788,-1.2659059880826509,3.639767689506646,3.750113049438135,-1.6461675793005033,4.95991399092706,-1.9237399669357245,-3.3504281333160604,-4.730643841374265,0.10140675430670298,-0.6142187666294167,-1.7958764602974826,-1.2472194479737047,0.5278299045651071,-0.11140495748495105,-0.6006002330211155,-2.193156173887597,-1.4530991223161511,2.9927903937123945,2.3962055791361556,0.9483007943103013,1.2365386974499673,0.5596834795717588,2.5080374888760084,0.1068146473162247,0.21407127042792337,-1.8808298899779379,-1.6720201944279016,1.0024883034463807,-0.5089338052326036
185,0,1,joy,186,7.24,4323.253756178703,3600.0346181638306,1534.0743408203125,0.0001579193674576,0.007983525,0.19498282073431383,-0.42607548262230077,-0.16226478308882353,0.15895069499126693,-1.2412287187613877,0.25342315867157905,0.44128178022127507,0.47812807417190156,185,-0.7218660422551645,0.6212105669837386,0,-3.600447884979551,-5.381785831846427,-1.5135378248129985,-0.7103268674180346,-1.3483611762712235,2.542392479213208,-4.430320496890063,-1.9936195475347231,-0.22108935048903755,0.46968458717740347,-2.4414429396466097,-1.0689657831112604,-3.517710679262102,-4.579084487636369,-0.8805189903002947,0.2657682375129068,-1.8857994656872035,-0.6828139423133641,-2.4044514653155438,-4.706596339408007,4.721316785324733,1.4681159490257396,-3.89358016831328,0.6389749471167556,-1.0428015603627108,1.914511364750739,-0.37206605916483504,-0.7783933168242042,3.9053892985712366,2.303435222597022,1.285250571169379,-1.5027084128224257,0.3136113650071268,1.3607047820269091,-2.351179016557084,-3.0640069306270235,-2.05186809268056,-5.867952257889182,-4.766015212093959,0.858981887692144,-1.2789070138046725,-1.790940644931923,0.4204981636587882,-0.2074024001274843,0.24685983251800464,0.3235058579627209,-2.477826083321739,0.44658876506675943,-1.287938640192678,0.18806209870080992
186,0,1,joy,187,7.65,3188.905881650064,2813.0883029991155,1574.9010009765625,0.0001116630802168,0.007288345,0.7271994770309463,0.6280571458679958,-1.1029520435281288,-0.28831006314831875,-0.01630354512023746,0.22653666766599373,-0.22029677528633426,0.7444735982570418,186,0.239927613524644,0.8998784705280464,0,1.198850107756558,6.1534616289254975,2.622955090420934,-2.090257726557799,-1.8286297003434986,0.6129954886412353,3.582090790792348,-2.4480296011611986,-2.1786061626094257,-0.2333297195483412,0.07041008141764621,-0.09391573721257274,-0.5463088621724279,-2.012538105868344,-1.4952178851405336,-0.8090170391259371,-2.261468147472027,0.004814128231724668,-0.7604148131253992,-0.3129499814383019,-1.6003341993718148,-1.0116800783097393,1.401269183865925,0.8748690562597674,0.8040489253248208,1.7284195703813265,0.34473548742139914,0.01774255874114118,-0.39233896779656585,-2.355286469431473,-0.6082196933893422,-2.475105797945923,-1.7645103008688074,-1.7932717363193345,-0.8849800362033744,0.2691525965027637,-0.3151251731457791,-0.1223270662985646,0.1412489742111267,-0.8915228611057775,-1.1101975683430894,-0.2895559484184125,-0.34224171188431435,-1.021685174056448,0.6358764062224144,0.9227719353188248,0.20680393589066587,0.5600037374873489,-0.543217468014511,1.1529967258167986
187,0,1,joy,188,3.65,3551.1107448496737,3185.916742862551,1831.8892822265625,7.732443969032658e-05,0.007018934,-0.381499566669494,2.4990466290779576,-1.1978575116442864,-0.4318881037837383,2.4817492756614823,2.6584800062552794,-0.45939412986361494,-0.7560077929754911,187,0.1235026756300621,0.3843133542495205,0,-7.412411879449163,2.700865758245661,-9.37435456484151,3.5824001643667946,-3.359808373662709,1.2231259774271181,-0.9433889994577049,0.5860011465376435,-2.7177572102113197,-1.8562808049922483,2.6812433606768904,0.7488082582872332,1.2339160786260237,0.1400897396968932,-0.83384936640275,-5.544160349275081,1.814718140535068,3.1317250118076414,1.1347222295743555,0.37875346660063036,2.3956850346051226,1.9733963065053355,2.5723026558415585,-2.0398674318046215,-4.217602265147068,-0.06877959144544803,-1.1188260152602612,0.5561600225019904,-0.8009788716300884,2.746008772373254,0.09403695689897254,-0.9695050953668075,2.2071416596962843,-0.238339774158309,0.015093059704408367,-0.7566553389241032,2.7445932492607685,-1.2835036398803363,1.2858904229801398,1.7968237176522128,0.530540917257677,0.6066336755063128,-0.9650863078927086,-2.5062183915356657,2.6316792184989835,2.273947957822783,0.11802561624247243,1.9712550843542371,-1.9216617911883083,-1.1226926674266084
188,0,1,joy,189,3.65,3088.3707843189227,2535.1074975628467,1889.7828369140625,0.0001329783701894,0.007860404,1.545023612653879,-0.7902130628191611,0.4042979696778027,-0.811224960844883,0.10231062882546266,0.2697598490299268,0.5766407604731277,-0.54043212084478,188,0.0,0.0,0,3.4622819516593584,-2.8024404965078853,2.0424500416797535,-1.5515516030913736,3.5305789435086585,-4.878362655236184,-2.185760615691542,-0.531288568513058,1.8477038888943942,3.412996841316742,-0.42612217768541527,-0.09423481869650352,-0.14596058160083647,-1.103331077065372,2.1873747837697644,-1.991128088205825,-1.8352028315771292,-1.101071895515922,3.931588234568249,-0.9230928766819495,-0.3963918041788901,-1.3497555714179719,-0.05775563139703227,2.0679417468400114,1.4812247178082862,-0.31316121556039656,-1.6567615995566296,-0.4127451672338146,1.8757797887124963,1.408965579310381,1.2463379903106404,0.990513271835707,3.2216718053760127,-0.4343766062024601,-1.4793018368243462,0.7914505626733503,-1.0739418412495731,-0.15071939386105543,-0.9459266592385451,1.4697813927872545,0.16187363029226046,-1.0098000130133344,1.1105495943292663,-0.43021691446107224,-0.5607556652231186,-0.9435254358125514,0.602147001034926,0.6555160732147483,-0.9017627639185826,1.335136551045767
