,sarcasm_label,emotion_label,sentiment_label,id,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,AUDIO_1,AUDIO_2,AUDIO_3,AUDIO_4,AUDIO_5,AUDIO_6,AUDIO_7,AUDIO_8
330,1,sarcasm,0,331,-0.928488040904948,0.9259930824988872,0,2.603719854986391,1.28668889616774,0.7266651506024899,0.17561613227514047,-0.1072174567594853,0.3144335457381572,1.4285792470515504,0.6621805645285864
332,1,sarcasm,0,333,0.9811772129062648,0.8553585159013026,0,-0.5581842357651644,-1.0281174783124811,1.6554762962379301,0.4724731505031873,-1.7295143672896034,0.9101471418736461,0.31246642620876247,-1.1299657075940477
338,1,sarcasm,0,339,0.944619807800586,0.8673929882774228,0,-0.15061968917714033,0.48536914001025855,-0.184454446036141,-0.1836279441784116,-0.4604771076565587,1.9091677224028571,4.983843312307601,0.24766126462413102
339,1,sarcasm,0,340,0.002489004190715,0.9406095115448408,0,-2.093014861816197,1.0251767442358273,2.272833471155352,-1.2179624070030708,-2.2571624625356566,1.8531326002062822,1.4252286581068003,-0.358119910493167
341,1,sarcasm,0,342,0.5647833825748992,0.96761192707195,0,-0.8975652778101589,-1.293515869240449,-0.2995281184133417,-0.16114587675760708,0.057326529310483446,0.06961837171981844,-0.5277815195348471,0.9427981219892351
343,1,sarcasm,0,344,0.5351652862125051,0.93940950181025,0,-2.5598429901819313,-0.6953419506093517,-1.2594686692529524,-0.23011512268016712,-0.6308100819489493,-1.2357238631230993,0.40818519502729683,0.9273110184337849
344,1,sarcasm,0,345,0.5231234251687098,0.428464559099644,1,-3.213781771818056,-0.4362906230013064,-0.2867693570249145,0.062318513082942305,-0.5181212781439777,-0.9405738132173069,0.6558132983941662,0.12624036608717432
354,1,sarcasm,0,355,-0.0423298535983794,0.9264229306240276,1,-1.9222716346859563,-1.330582283840405,0.6167388083862582,0.571330469497232,-1.2545683054626784,-0.19748171538322568,-0.4595736594050596,-0.7279060070517877
365,1,sarcasm,0,366,0.8430937929236112,0.9708467991000388,1,-3.126459781723523,0.8603964325288633,0.9040344488431981,1.1725089720885509,-1.0503082141080244,-0.5197401894048047,-1.124775902734464,1.0071637833064824
366,1,sarcasm,0,367,-0.8150109119532658,0.9276749673151684,0,-1.0108098477999965,-1.648156234913689,0.6730360259144591,0.5065278062807623,-1.0004321415417168,-0.35079228823804287,0.09603666688981022,1.453925298122987
369,1,sarcasm,0,370,-0.897177048838538,0.9097294267254672,0,-2.0384175072493456,-0.9753832963506992,0.2936516438767676,-0.7237520444649945,-1.0363015713715724,-1.426079151684424,-0.058923290572141455,1.9904150956390712
371,1,sarcasm,0,372,0.5728696505386642,0.9240804177003924,0,-1.5079114974272694,0.2782741396646114,-0.6993127519932759,0.06989449217282372,-0.32619725898839813,0.028560306406430914,0.014230462671459557,0.2354231313514338
375,1,sarcasm,0,376,0.0851826788450806,0.6439848123884881,0,-2.4132360683588554,1.5273959074176362,1.0734520031733015,-0.8989663481539558,-0.14072402262694644,-0.5746599965450498,-0.18412243173959114,-0.39949011837219783
376,1,sarcasm,0,377,0.0,0.0,0,-1.6563380840709176,-0.28246558275635425,0.34956497952390597,-2.244214109368201,0.20816086340949935,-0.3796107658016499,-0.7568833874275323,-1.7837187810786834
377,1,sarcasm,0,378,0.8518240424507334,0.9181159148899224,1,-0.7167569347396762,-0.015739131737009724,-0.35079380264958515,-1.8354895921495302,-1.043195625899515,-0.5818965427364668,0.02747133976502696,-0.014069585315367557
383,1,sarcasm,0,384,0.186662586590387,0.8797860726385615,1,-1.651857319522718,0.2968035717089188,-1.2926098306704608,-0.002948145133519418,-0.7735013457204567,0.11153774637453448,0.029129634580091646,-0.6597434255701359
388,1,sarcasm,0,389,0.1854180454209747,0.6593965795960399,1,-1.1879442394889694,0.7048682720330389,-0.2308516661871374,2.7813960398290933,1.9662444143742164,-2.1106108850986813,2.5971734045893196,0.5759936959506275
392,1,sarcasm,0,393,0.4864222522993092,0.9331420069754124,0,-1.1583582905350889,-0.04032949295745791,-1.289058102081908,-0.1904409472442187,-0.08923131490121308,-1.6187657484952145,-0.7221802230835783,1.1193820496558886
395,1,sarcasm,0,396,0.0,0.0,1,-1.6461057279311084,2.380291272965258,0.16514852987289247,-1.608891861835296,-1.3550273634432306,-1.3379761406713753,-1.349931291191586,-1.2533099271921553
396,1,sarcasm,0,397,0.2357796211301514,0.8916386839734337,1,-0.8429306051457912,-1.606769773221862,-1.8498248973590552,-0.36524667798363536,0.023169031092331375,0.4387043186294131,0.4922698818332534,-0.49577283848127746
402,0,surprise,1,403,0.489320627702214,0.898766424634879,0,-1.3130898149766388,-0.6642350435208695,0.710037655968611,-0.2658750617078282,-0.6861703826381018,-0.2863549152910224,-0.36944853498690566,-0.20933098134465772
405,0,surprise,1,406,-0.8711516635841523,0.8553600403365867,0,1.1854746982562436,-2.8412780041214387,-0.0024154023591479797,-1.7522403419371013,-0.6075637376943026,0.1278949461549979,-1.2420624147381203,-1.071831279585388
407,0,surprise,0,408,0.5462907802872179,0.8851669364708472,0,-2.087587750117304,0.2687577392728359,1.818202006320388,-0.385140363401521,-1.1860087166647728,-0.29085727058244637,-1.18508951759431,-1.033028287218298
409,0,surprise,0,410,0.0,0.0,0,-3.3671454352691366,-2.0730363557996885,1.5624819401805567,-0.238163902324988,2.061210174449515,0.06406261163160482,0.812704928439269,-0.08984457965535471
410,0,surprise,0,411,0.0,0.0,0,1.9931810780364476,1.0794179823772516,1.0430640138580665,-0.12823307467576386,-0.6184161173201451,1.5288927052897492,0.8923565843675175,0.4596959906765399
412,0,surprise,0,413,0.9697284914056944,0.8025753198296243,0,0.17243275816379242,-0.24758984826225588,-1.0850050836321297,-1.0458434751358143,0.38009344850245996,0.6575797152316117,0.447791764982693,3.0086396641153046
414,0,surprise,1,415,0.0,0.0,1,1.2195176190740602,0.43319416946763256,0.4933739068230027,-0.27291116132861143,1.2244059971702579,-2.0117909984981357,0.599033984593706,0.7385063025630824
415,0,surprise,1,416,0.0,0.0,0,-2.2518539222431917,-2.1445436503698887,2.647026294335889,-0.5468380541844857,0.526927234855705,-1.1426970906042957,-0.7856033379913482,-0.08964224210584863
417,0,surprise,1,418,0.1830194353887101,0.6529828884435835,0,-0.8934949314221409,-1.921211830738757,-0.5723824006117372,-0.21866045979085055,0.22247829381824064,-0.0523493820960348,-0.08941304653695782,0.3186467875767371
418,0,surprise,0,419,0.0,0.0,0,-2.2523239202610728,2.1976619832336146,2.34315606987885,0.9583422000979135,1.9030762602528506,0.18233886750332787,1.4823803596528407,0.2042110077705906
420,0,surprise,1,421,0.0,0.0,0,0.7575468456910163,-1.299866940788112,0.6300172833086572,-1.0457400012343514,0.5789145444492203,-0.13497706119075809,0.6895816533139157,0.029164988295693334
423,0,surprise,1,424,0.9895515467486252,0.8954037056883378,0,-0.7234569202444427,0.13572681235013465,-2.205416376846807,-0.27770250579435257,-0.05462523570697766,-0.17953605170736922,0.284435490842298,-0.7767564648706523
424,0,surprise,0,425,0.0,0.0,0,-3.2943588305547555,0.8846039673855943,-0.666021086642611,2.77373496730662,0.6685325263613613,0.5037446418520534,-1.6449163192337455,0.5948223031749678
426,0,surprise,0,427,0.2410691798414707,0.913709413334866,0,-1.0326952738692081,-1.156569175418705,-1.7383101841744668,-0.5696010382387152,-0.07715167804487665,-0.08548573735818873,-0.015119784449626167,-0.8241151182856792
428,0,surprise,1,429,0.1233827964505303,0.857454587173761,0,-1.3747813705171876,-0.07819366516570662,0.36636796365266544,-1.0690850333848005,-0.6692828991933876,-1.004621357145394,-0.4644254050516942,-0.20577976641937237
