,sarcasm_label,sentiment_label,emotion_label,id,duration,spectral_centroid,spectral_bandwidth,pitch,energy,loudness,AUDIO_1,AUDIO_2,AUDIO_3,AUDIO_4,AUDIO_5,AUDIO_6,AUDIO_7,AUDIO_8,Unnamed: 0,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,TEXT_1,TEXT_2,TEXT_3,TEXT_4,TEXT_5,TEXT_6,TEXT_7,TEXT_8,TEXT_9,TEXT_10,TEXT_11,TEXT_12,TEXT_13,TEXT_14,TEXT_15,TEXT_16,TEXT_17,TEXT_18,TEXT_19,TEXT_20,TEXT_21,TEXT_22,TEXT_23,TEXT_24,TEXT_25,TEXT_26,TEXT_27,TEXT_28,TEXT_29,TEXT_30,TEXT_31,TEXT_32,TEXT_33,TEXT_34,TEXT_35,TEXT_36,TEXT_37,TEXT_38,TEXT_39,TEXT_40,TEXT_41,TEXT_42,TEXT_43,TEXT_44,TEXT_45,TEXT_46,TEXT_47,TEXT_48,TEXT_49,TEXT_50
95,0,0,disgust,96,2.36,3247.2142480691477,2869.142836284848,1523.73046875,6.003642623762379e-05,0.0057507986,-1.9681907543771107,1.0995057985795618,-1.5912605317789819,-0.19102134436727272,0.6583467660992999,-0.010764129618342194,0.19012910773714486,0.08830537676433584,95,0.0,0.0,0,-4.689625151469819,8.31209914433837,2.2797391686442157,0.8372679847796415,-0.9911726880556009,12.45558345722657,-7.128647415859953,1.1193774795820866,6.0449870165723905,-8.4735575121636,2.9905244115856426,-8.511107877169566,-2.16460168206913,-2.6525111645296793,-6.814764116458745,0.38482142473653524,2.0907288959770587,-0.7671350915278241,-3.5855653884880874,3.7170090039826205,0.7216066500887637,-0.15873533601731526,-2.8220289160119014,-1.6930394893040706,1.8491753738560721,0.36621600052467584,-5.8318686432287805,-0.40133652970195244,-1.449525399084009,-0.7775439320205372,0.7604954847286064,3.819363547579665,-0.4756129747279665,1.787604385031142,-0.7141665164755999,0.24483370657093478,0.1517749495621169,0.39666775638122154,2.1752177411043885,1.6183807561088484,0.17589910083716853,1.6724125640144227,1.4449375012916708,0.47177794740163015,0.8739584808167882,0.2824305755162777,-0.12208682193948539,0.2482187572809416,-2.068474272652527,-0.18640326039370436
96,0,0,disgust,97,1.33,3669.727502370313,2598.103321730232,1903.55126953125,0.0002402966441948,0.010586695,0.96632306750008,-0.5552748176774563,-0.7909149221367392,0.08197777462717257,-0.052944988231326096,1.0194124482145557,0.2087391596488059,0.00792272700593796,96,0.0,0.0,1,0.22930117540893669,13.34670390200299,12.431610183578606,-0.2892003492259114,-6.329769355680016,-1.087564147362749,-15.30160684200365,12.115824630788527,14.380671528084443,-2.767050842124447,8.497870677683935,-3.7592769079995847,6.543946362104877,19.139312931265316,-3.1636577684216514,17.143532171504184,-6.432072945298793,-10.134704860529101,-4.64817219666549,0.770588368308322,-3.704562282604191,-13.950007792517354,-5.460500704818337,-4.983803981296843,0.9165768047350683,0.6959531232326011,7.940323391379791,3.033030519842713,-7.84696442046655,1.9502627956288863,4.474473255218174,0.22756015670161256,11.334521772567223,-6.564436172727508,4.649373013721496,-2.506292314126617,3.4143667704362217,-6.002386109421618,-0.9358787567117846,-0.9592634814345771,-0.4216765491897736,-2.0558903095248486,-2.7756741561299383,-1.884974007738513,-2.8092554451021092,-3.30718185021333,-1.24701122012311,-2.301796243489182,1.974677543429791,-2.0727404866312096
98,0,0,disgust,99,2.36,3247.2142480691477,2869.142836284848,1523.73046875,6.003642623762379e-05,0.0057507986,-1.9681907543771107,1.0995057985795618,-1.5912605317789819,-0.19102134436727272,0.6583467660992999,-0.010764129618342194,0.19012910773714486,0.08830537676433584,98,0.0,0.0,0,-4.689625151469819,8.31209914433837,2.2797391686442157,0.8372679847796415,-0.9911726880556009,12.45558345722657,-7.128647415859953,1.1193774795820866,6.0449870165723905,-8.4735575121636,2.9905244115856426,-8.511107877169566,-2.16460168206913,-2.6525111645296793,-6.814764116458745,0.38482142473653524,2.0907288959770587,-0.7671350915278241,-3.5855653884880874,3.7170090039826205,0.7216066500887637,-0.15873533601731526,-2.8220289160119014,-1.6930394893040706,1.8491753738560721,0.36621600052467584,-5.8318686432287805,-0.40133652970195244,-1.449525399084009,-0.7775439320205372,0.7604954847286064,3.819363547579665,-0.4756129747279665,1.787604385031142,-0.7141665164755999,0.24483370657093478,0.1517749495621169,0.39666775638122154,2.1752177411043885,1.6183807561088484,0.17589910083716853,1.6724125640144227,1.4449375012916708,0.47177794740163015,0.8739584808167882,0.2824305755162777,-0.12208682193948539,0.2482187572809416,-2.068474272652527,-0.18640326039370436
99,0,0,disgust,100,1.93,4561.847670445915,4038.67503597813,2030.8826904296875,2.464714703308832e-05,0.0029616917,2.844630727649381,4.128756335612493,-1.1441506871793088,-1.0944964952081144,0.22561933522407884,0.48488463365515433,-1.6438589312051868,-0.9296356721806025,99,0.0,0.0,0,4.8051459779216765,3.8519969594984778,3.581126742747838,0.5175138586145783,3.7915577697832137,-4.921214064706064,0.07144479270528833,1.2835113112393832,1.8867931948102046,1.2778933382129618,-0.21607338026137646,-1.7420542844306506,-2.149185357688439,0.032929749316408574,2.0119943848075343,2.697599628571151,2.215924014280912,-3.14189297666905,2.5572896403336474,0.6746769006357751,0.6886597770230507,0.7934356663627055,-0.038272230734239285,-3.4330083909746705,0.8685425403643678,-2.8759663214246833,-0.14846810224126217,-1.1727032134557644,0.33590572857602785,-1.517010636039236,-2.2898605189076124,-0.4292150425218681,-0.681013701433945,-1.9994613082944102,-3.2592309699706608,-0.1536063618866827,2.265232974687472,-1.0096170174845167,0.9537318835646204,-0.5260546758415978,-2.632732646379094,1.0470417122417957,0.8185241913093644,4.268450719988532,0.742254512592072,0.7357704403668721,-0.7962039709581388,-0.6655151326783755,-0.06949818438630231,0.7067804218880022
100,0,0,disgust,101,2.19,3166.68220025254,2609.320018094121,1779.592529296875,0.0002886476185827,0.012862722,0.48819844527286027,1.3289762183091711,-1.8842598818530514,0.19678586825184063,1.496410464523749,0.9088421084125616,-0.2067195385514533,-0.7774353053113182,100,0.0,0.0,0,-2.475845492569028,0.9659596189257831,0.23253572270501072,-6.7070631141905235,-6.048474485475609,-0.6589901677344276,-1.2568969587345473,-2.6959165563117526,-0.6240080530494261,0.3088890873857283,-2.3287744563704074,-2.548203807904512,-2.638397359301386,-1.9713555190458814,0.004976571079019054,-1.929209140672431,-1.7857317888270956,2.028799451190954,4.194164280940595,0.44911245208633577,-4.80870215029106,2.2100271522157198,4.907299764751208,-6.853442784031149,8.59043892826486,-6.491376203011756,0.5295814775008678,3.92183991522384,1.500156599700249,0.5076820908120244,4.74894911669044,-2.8784519418567482,1.95033165257423,-4.487583950821224,-0.6800569894306863,0.18899640011821717,3.3088696928262618,6.0178638312236785,-1.2900063381151954,-0.5106398151540955,3.996622864486202,2.475768000203069,-1.27414016313518,-1.06725720085264,-1.8834836356728888,-0.8838416620786103,3.249444428585393,-0.774888275769071,-1.9381932033416058,4.063353192923982
102,0,0,disgust,103,2.1354375,984.0795403444944,1300.8062210155506,738.0248413085938,5.708133786716987e-05,0.005262893,3.660707457299489,-1.4399605553623887,0.3251929164324197,-0.645242561952467,1.4403655979490166,-0.36821871616406565,0.3059104240871794,-0.32865483509105764,102,0.0,0.0,0,-5.63450444348933,3.557353034315875,-10.221968941934989,21.860432207529918,0.8620526121425007,8.623722033015166,1.937908903070869,9.108718334586662,-0.0038572111262081404,4.777324720468611,-0.8005980195683011,-2.108490500769164,0.6261997746462713,-5.373187330574438,-0.0848913218582329,1.6084431086243494,-2.633574557939363,0.396512971147744,3.206035160457774,0.3572052736883766,-2.36367860890814,0.8140457759349824,0.34819528565396995,-0.4511467187433787,0.04341646903773366,-0.11150006200768403,2.5116730137364245,0.4181946726084209,-0.08576034837835123,0.8678129399966217,1.0157520418921315,-0.2879850515149064,0.08656914983174568,-0.6914565330687833,-0.23369753456768277,0.05931264414226445,-0.28239090236764874,0.3870891316796232,-1.052663150568327,-0.4979978392563764,0.4149912042233929,0.20663849836059178,0.215742290516109,-0.33584857003959845,-0.942354089358118,-0.1835056840933048,0.20786027262493778,0.1189853391079923,0.7991862351029184,-0.09960403457109723
103,0,0,disgust,104,2.6693125,2108.711424831417,1505.7422283650424,1425.334716796875,0.0001280857356726,0.007587922,3.4740801125437257,0.19660692348654155,1.3416280827066098,0.12240488794574443,-0.36589246922856244,-0.29879693800099383,0.5237257555823751,-0.33145524559246325,103,0.0,0.0,0,-1.2863723929928301,-18.279766683095016,19.108960397927255,19.59579621143412,-6.324636832162442,-8.258772941631474,-0.8742763257147064,-4.233318261438407,-5.554168275185984,-10.274044922566679,2.1212038190310603,-4.764878642260159,4.406706562470317,0.9406973239337553,-0.8542724164490936,-3.666799314992671,-0.9042314903984578,0.5037986711975871,0.31659803335400816,-0.8498900609953511,0.10704109209170592,-1.1543732453052566,-0.33085902132114187,0.02938064718683686,-1.5620749510599556,0.35081530672832145,0.0028199748659809565,-0.8700096252607962,-0.07785756736049187,0.47163108515331686,0.9361834354139793,-0.17246364120122432,-1.3834509738471539,0.3073187915473887,0.3312709496914593,0.461700846888695,0.5873128494650077,-0.3847392519196846,0.5935151017881138,-1.4608487153016991,0.18603623629402577,-0.5352502138598835,0.015379301327335108,0.32422330014127454,0.5193035732696084,0.49613171120181715,0.20478179207790628,-0.6634838610036697,-0.20607091519274393,0.26018096859547946
105,0,0,disgust,106,3.036375,1258.9236227409324,1661.9997261842584,1028.78662109375,7.655434971421848e-05,0.0045316312,4.339808723738933,0.015054785082109556,-0.07117050186137801,-0.417702251628174,-0.26447823239818535,-0.10661814641265013,0.2043322822111423,0.6856185287376476,105,0.0,0.0,0,29.04341907274354,-1.8683031511741472,-4.121727101672626,-0.15009816130456377,-1.81694767500302,2.2393636307866243,-9.845390678768247,3.573278605341099,-4.470223876124029,-3.0467972325739847,-4.707434200770091,3.8116181633943627,1.3583431321291406,1.2542726911256477,-0.8193121890840144,-0.6704178038888989,0.724154561880007,1.161737679079687,1.830004273769844,-0.02193621240082333,0.4090561594361173,0.6739560919238685,-0.19085481998014653,-1.342602302950159,0.8204938198520924,2.146611656279247,0.7558917996197598,-0.9218375105952579,-0.31431689095966836,-0.062176211953743774,0.27529038064887595,-0.39902755451351435,-0.44409199879169625,0.7196001429045024,0.7553457662516462,0.5291094892663137,-0.5768349133654685,0.7169863830442492,0.284051826285159,0.3988447154345901,0.1175040473603649,0.5457289043933627,0.4436545798678173,-0.3700458063788662,0.06513440276102023,-0.25963314846837904,0.06029728806917212,-0.11150409971808228,0.2275729338995336,-0.017472376097152464
106,0,0,disgust,107,2.969625,1375.9752766429583,1458.440360164631,1403.486572265625,0.001440535472008,0.018773168,2.2608775615950165,1.4876159775523017,0.950059636935788,0.8497089770775973,-0.4557257464051305,0.5015247195203306,0.4528164507305883,0.36356136805671185,106,0.0,0.0,0,24.361310144354192,5.639180705608789,-0.844831415265779,2.565201549750233,-2.7075219190279136,-1.4185512120594221,-6.441825519854827,2.63898691336241,-2.516005453454017,-0.9539704715110693,-3.7783637022589245,2.293719882316885,-1.2335531776865944,1.201116087784162,1.4731037930091053,2.857676121127366,-1.8270304411177993,-1.1863321927439923,2.0176816236919723,0.7642871436575689,-0.47964771705662124,0.36081068071462086,0.005419104161109134,-0.1113844922758796,1.6525543238329081,-0.343492007792171,1.4963758500034468,-2.9582315907396763,0.8176096500969294,0.5225013651441102,1.1368664040825442,-0.23251288097669914,0.10278414639758462,1.9954537806515233,0.5851718538944037,-1.3460796418662646,0.0023646264361492086,-0.637957747692638,0.016995212381276645,2.383859871868133,-2.6736305590764924,2.1412330420254237,0.15800054778618788,2.082827426192744,0.4833257232508003,-1.1537694644733745,1.5556563397362633,-0.42798042658696966,0.5096662485467406,-0.17581682296673784
107,0,0,disgust,108,2.56925,1256.6188727398635,1476.503773770186,915.0618286132812,3.6557821885521245e-05,0.0037993172,3.050275333699143,-1.353495252511415,0.9489749011519947,-0.638446823803605,1.4087366543477549,-0.26395250860671077,0.5060606672083447,0.6455838428749991,107,0.6226374124011543,0.9300242380506104,0,15.774442010815294,8.25677640699126,2.618613683154393,1.0617364888882537,3.4702268410383885,6.181284213175026,0.1352983218275487,-1.2741743203110736,-5.16732683168693,-2.463919785032775,-4.603986877789044,3.961987265520118,1.949931247312642,1.5154017270038271,-1.0541034202097341,-2.0763140221492096,-1.4182239390674418,1.6064785907894326,0.04291216263465886,-0.6540146856116755,-0.3923095463026664,-0.2278048839877992,-1.5001502482675306,2.147024262175816,1.350365855872978,-0.767620310262615,1.9513309725230672,-1.7920128810947848,-0.10624063005438342,-0.5325712797299383,0.6202348300117295,-0.13406306901240583,-0.14003753472927,1.1615583881177238,0.28038620377988166,-0.8897989892832158,-0.9128886508822092,-0.46008597219351033,0.42501087544204086,1.1061141125857925,-0.37351123266013436,-0.6870592645885943,-0.5698466007184084,0.048406842537109085,0.5702544893001942,0.36728462287572905,0.3418190750806359,0.03730969601505443,-0.6174515350700618,-0.313977354393424
110,0,0,disgust,111,2.2689375,1279.9733475843675,1641.836413729046,882.8360595703125,3.13934936893317e-05,0.003892357,4.213186696138951,-1.4795812034249065,-0.8257987840732014,0.43137948914672336,0.38863745001425287,0.1662896610137506,-0.4156290694512438,0.5787030129284528,110,0.0,0.0,0,-5.63450444348933,3.557353034315875,-10.221968941934989,21.860432207529918,0.8620526121425007,8.623722033015166,1.937908903070869,9.108718334586662,-0.0038572111262081404,4.777324720468611,-0.8005980195683011,-2.108490500769164,0.6261997746462713,-5.373187330574438,-0.0848913218582329,1.6084431086243494,-2.633574557939363,0.396512971147744,3.206035160457774,0.3572052736883766,-2.36367860890814,0.8140457759349824,0.34819528565396995,-0.4511467187433787,0.04341646903773366,-0.11150006200768403,2.5116730137364245,0.4181946726084209,-0.08576034837835123,0.8678129399966217,1.0157520418921315,-0.2879850515149064,0.08656914983174568,-0.6914565330687833,-0.23369753456768277,0.05931264414226445,-0.28239090236764874,0.3870891316796232,-1.052663150568327,-0.4979978392563764,0.4149912042233929,0.20663849836059178,0.215742290516109,-0.33584857003959845,-0.942354089358118,-0.1835056840933048,0.20786027262493778,0.1189853391079923,0.7991862351029184,-0.09960403457109723
112,0,0,disgust,113,2.2689375,1270.7004876565654,1446.1476502895268,971.8162231445312,3.868811840400667e-05,0.003990267,3.700465754362226,-0.7981553352408048,-0.7303559333359677,0.40540949517350866,0.8830433391889829,-0.205620177935608,-0.11783412737966319,0.937549942930578,112,0.0,0.0,0,29.043419072743546,-1.8683031511741468,-4.121727101672626,-0.15009816130456444,-1.8169476750030205,2.239363630786624,-9.845390678768254,3.5732786053410965,-4.470223876124029,-3.046797232573984,-4.7074342007700904,3.8116181633943618,1.358343132129141,1.2542726911256483,-0.8193121890840138,-0.6704178038888995,0.7241545618800073,1.1617376790796854,1.830004273769842,-0.021936212400821997,0.40905615943611684,0.6739560919238685,-0.19085481998014775,-1.3426023029501604,0.8204938198520935,2.146611656279247,0.7558917996197596,-0.921837510595258,-0.31431689095966897,-0.06217621195374483,0.27529038064887557,-0.3990275545135148,-0.4440919987916964,0.7196001429045012,0.755345766251647,0.5291094892663142,-0.5768349133654685,0.7169863830442492,0.284051826285159,0.3988447154345892,0.1175040473603649,0.5457289043933626,0.44365457986781687,-0.3700458063788662,0.06513440276102084,-0.25963314846837904,0.06029728806917101,-0.11150409971808029,0.22757293389953503,-0.017472376097154574
113,0,0,disgust,114,2.2826875,1425.6169209121135,1486.0588400905078,1046.80322265625,3.237541914606357e-05,0.004178962,3.7244957645686267,-0.8149641561133858,-0.19943300839307004,-0.30330825774151277,0.8405648201773775,0.1821872714225805,0.5353022955833078,0.2682861627380269,113,0.0,0.0,0,-5.63450444348933,3.557353034315875,-10.221968941934989,21.860432207529918,0.8620526121425007,8.623722033015166,1.937908903070869,9.108718334586662,-0.0038572111262081404,4.777324720468611,-0.8005980195683011,-2.108490500769164,0.6261997746462713,-5.373187330574438,-0.0848913218582329,1.6084431086243494,-2.633574557939363,0.396512971147744,3.206035160457774,0.3572052736883766,-2.36367860890814,0.8140457759349824,0.34819528565396995,-0.4511467187433787,0.04341646903773366,-0.11150006200768403,2.5116730137364245,0.4181946726084209,-0.08576034837835123,0.8678129399966217,1.0157520418921315,-0.2879850515149064,0.08656914983174568,-0.6914565330687833,-0.23369753456768277,0.05931264414226445,-0.28239090236764874,0.3870891316796232,-1.052663150568327,-0.4979978392563764,0.4149912042233929,0.20663849836059178,0.215742290516109,-0.33584857003959845,-0.942354089358118,-0.1835056840933048,0.20786027262493778,0.1189853391079923,0.7991862351029184,-0.09960403457109723
114,0,0,disgust,115,2.902875,1614.979445150129,1442.955427332178,1460.88232421875,0.0001124815387904,0.0064256373,3.2533706493928842,0.3092886059395739,0.8100949296936406,-0.7074906949897302,0.6734753738694998,-0.07091920811988411,0.5522567138597215,0.8406500857120248,114,0.0,0.0,0,-5.63450444348933,3.557353034315875,-10.221968941934989,21.860432207529918,0.8620526121425007,8.623722033015166,1.937908903070869,9.108718334586662,-0.0038572111262081404,4.777324720468611,-0.8005980195683011,-2.108490500769164,0.6261997746462713,-5.373187330574438,-0.0848913218582329,1.6084431086243494,-2.633574557939363,0.396512971147744,3.206035160457774,0.3572052736883766,-2.36367860890814,0.8140457759349824,0.34819528565396995,-0.4511467187433787,0.04341646903773366,-0.11150006200768403,2.5116730137364245,0.4181946726084209,-0.08576034837835123,0.8678129399966217,1.0157520418921315,-0.2879850515149064,0.08656914983174568,-0.6914565330687833,-0.23369753456768277,0.05931264414226445,-0.28239090236764874,0.3870891316796232,-1.052663150568327,-0.4979978392563764,0.4149912042233929,0.20663849836059178,0.215742290516109,-0.33584857003959845,-0.942354089358118,-0.1835056840933048,0.20786027262493778,0.1189853391079923,0.7991862351029184,-0.09960403457109723
116,0,0,fear,117,3.536875,1565.0369879711895,1745.3983054063049,1313.1676025390625,2.721303721412919e-05,0.003164016,4.469678995843902,0.48591214509156294,0.3206277882792458,-1.2491505213717902,0.33112957050161523,-0.3066022166580371,-0.06591168153565102,0.3221390291738305,116,0.0,0.0,1,0.8409110162740862,0.2590473691386612,-11.294741303788411,3.787710575494023,9.757325742541784,-8.074710556306153,1.130476472404422,-4.765711534763218,1.963378912177,-2.235531660803186,-1.0493222613831557,-2.3086066719871066,1.3345377161024328,5.5031645793504795,0.6623574727809414,1.435586164902211,-3.719587884325448,3.5418085658729987,2.0721640491200572,-0.5945642341883979,0.10869489340045585,5.262665766284713,-3.2889477167164998,-3.077419212691418,0.2944652099216447,2.3580922465271423,-2.9063866220619197,1.3905779462636318,2.3100431542527873,-3.086659116282664,1.4724776500709207,1.6660432073521563,2.763123899637101,-3.5432966770399927,-0.10774563455394692,0.7318531228873351,-2.7526319775344223,-1.6644311492026045,1.1110739995057295,-1.8750508171778881,0.9844284299432178,-1.859504534733117,-1.200199166743953,1.3121770873584389,-1.0883715744673474,-1.3225238559618804,-2.230435398218158,-0.24405259514488375,0.12084978566996629,1.2505154516772785
117,0,0,fear,118,3.07,3094.917094179233,2568.96455801547,1907.9798583984373,0.0002053903144121,0.011961328,-2.8392569345298604,-0.8077822134554674,-0.6399522953798548,2.3143070889360926,0.1460028298529909,-0.3468729207027136,-1.7550585765233462,-0.550346329709286,117,0.0,0.0,1,2.9763461892217857,-3.0134470739806236,2.06611194935149,-1.4637266747060373,4.410555313746739,0.8587209363186159,-4.679624247419943,0.37335767804458975,-1.906646356008309,-1.3703306203784595,5.053948404462729,0.161696237497518,-1.2263366037121806,-2.159799384410453,2.4060279705002263,-0.38450409373555366,-1.148298351450076,-2.5628999039686464,2.1945383831001655,-1.4741441065052647,-0.6277855905781862,0.7641013356938818,0.8006531135922661,0.021719656954326316,1.4821217905543147,-2.6036336586409314,-2.8248484002895164,2.0143636746983935,2.9439540225026932,3.723302624288484,-0.15550162373808507,1.1043927656100505,2.37801820917327,-1.5906370089840005,-3.1737228736458882,-2.706869290981552,-1.962453927456636,0.8351306921520351,2.3838401598590844,0.5976484016587412,1.5067002584675926,-2.3250671734351482,0.7362894176981514,-1.2035093842084779,-1.6079894648103328,-0.7931292211574232,-1.626569818361605,-0.3904534071581725,2.860924740569368,0.6659818351232195
118,0,0,fear,119,2.32,3471.6609543997206,3293.453825480688,1629.961181640625,4.253979163244804e-05,0.0045099645,3.069960156984368,0.34914123615106174,-0.6680560185650449,-2.1624028770679664,0.13235508282315095,-0.8808084612520515,-0.04999676586291396,-1.1629839371638178,118,-0.4009914522224711,0.940250877952518,0,-1.8502014839455425,5.321784071022096,-1.540158103993446,-4.771055376470902,-7.314877058797039,-6.247338628330299,6.309082546115709,6.822118442549551,-5.247972705190163,-3.9024847297965097,-9.022462579727637,-4.063499794041588,0.6096498619424265,4.770815968110652,-2.0072886623196693,-1.856581210881033,1.8702514527727598,-0.8425444280041279,-1.7697684197010761,-1.9798871817889698,-1.0267798068031653,-5.326999725692428,-0.7696691053122865,0.6005057579986188,1.6476403604198349,-0.5872680359176785,0.890165836541858,6.940691615364059,2.8718018128353746,2.984573181160794,4.644186497101769,5.970351032338769,1.3674088669311262,-0.81649393940497,-0.41612937577005754,1.7308078736947938,-2.0151404193183517,3.3398202324302164,-2.9624834008485625,1.3856062304032646,0.8144516969918696,2.0271880236051523,-2.7268275576412497,0.3095869841232839,0.12105818884764308,1.8909168202294264,1.5577714969174943,0.8724516196412386,0.33632762782843384,-1.2335359874026879
120,0,0,fear,121,2.102125,1434.5041693113803,1560.4469327801523,1347.7962646484375,0.0014248285578825,0.024540514,1.408214799516645,0.588779262486737,2.7794203511500646,-0.2494153441984632,1.4869761475066607,0.7357083595317988,0.931875015943916,0.8633906940594807,120,0.0,0.0,1,26.491283600894203,-8.704311894047073,-5.180784225546583,-0.27155899951175944,-5.395394375650464,2.44349835509113,11.182509133451797,-3.2860654039157016,8.557434950905405,3.1258316774211585,7.898208825362363,-3.885467609011407,2.832815453184896,-0.8536300543660462,0.2148188544940689,-2.4366458605951964,-0.135765195633184,0.5418247044120788,-2.6379515341471675,-0.43412084343186486,0.5043658455283929,-0.4649775364531342,0.19437496398005072,0.4362849706278403,-0.718545091513241,-1.578926240181658,-0.03717190925424868,0.8349818119251234,-0.4379568523755535,1.2720244490886996,-0.39185361501416016,0.3965019047522871,0.557526120181218,0.15410750925247035,0.029737310063854827,-0.3677344906286674,-0.15586085124530935,-0.5527723332059449,-0.3017959573227967,-0.21631593484874911,0.02384775503192997,-0.42151666743425487,-0.3335057838341552,0.9777276635011853,0.3093316876311364,-0.193563651092301,0.09824309987936403,0.34558736039290905,-0.7779561820766012,-0.13286049390896024
121,0,0,fear,122,2.1688125,1193.7888738133329,1479.3921690884436,1118.63427734375,0.0074978526093898,0.05018607,1.3483170261682522,0.7322161264769633,1.5317816129109292,2.1938145544050984,-0.2287803345204979,0.1404978880924971,0.24007251043286304,0.3648121336910065,121,0.0,0.0,1,26.491283600894203,-8.704311894047073,-5.180784225546583,-0.27155899951175944,-5.395394375650464,2.44349835509113,11.182509133451797,-3.2860654039157016,8.557434950905405,3.1258316774211585,7.898208825362363,-3.885467609011407,2.832815453184896,-0.8536300543660462,0.2148188544940689,-2.4366458605951964,-0.135765195633184,0.5418247044120788,-2.6379515341471675,-0.43412084343186486,0.5043658455283929,-0.4649775364531342,0.19437496398005072,0.4362849706278403,-0.718545091513241,-1.578926240181658,-0.03717190925424868,0.8349818119251234,-0.4379568523755535,1.2720244490886996,-0.39185361501416016,0.3965019047522871,0.557526120181218,0.15410750925247035,0.029737310063854827,-0.3677344906286674,-0.15586085124530935,-0.5527723332059449,-0.3017959573227967,-0.21631593484874911,0.02384775503192997,-0.42151666743425487,-0.3335057838341552,0.9777276635011853,0.3093316876311364,-0.193563651092301,0.09824309987936403,0.34558736039290905,-0.7779561820766012,-0.13286049390896024
122,0,0,fear,123,1.8018125,2076.8222777852616,1753.0772931193262,1402.5966796875,0.0140266914662752,0.08120531,0.08960012629531235,4.150572705287233,2.4794422986395244,1.9985795542883436,-0.07863673203567029,0.05109377162817932,1.771081813520307,1.415657590584509,122,0.0,0.0,0,-1.2863723929928301,-18.279766683095016,19.108960397927255,19.59579621143412,-6.324636832162442,-8.258772941631474,-0.8742763257147064,-4.233318261438407,-5.554168275185984,-10.274044922566679,2.1212038190310603,-4.764878642260159,4.406706562470317,0.9406973239337553,-0.8542724164490936,-3.666799314992671,-0.9042314903984578,0.5037986711975871,0.31659803335400816,-0.8498900609953511,0.10704109209170592,-1.1543732453052566,-0.33085902132114187,0.02938064718683686,-1.5620749510599556,0.35081530672832145,0.0028199748659809565,-0.8700096252607962,-0.07785756736049187,0.47163108515331686,0.9361834354139793,-0.17246364120122432,-1.3834509738471539,0.3073187915473887,0.3312709496914593,0.461700846888695,0.5873128494650077,-0.3847392519196846,0.5935151017881138,-1.4608487153016991,0.18603623629402577,-0.5352502138598835,0.015379301327335108,0.32422330014127454,0.5193035732696084,0.49613171120181715,0.20478179207790628,-0.6634838610036697,-0.20607091519274393,0.26018096859547946
123,0,0,fear,124,2.3690625,1397.5316836949112,1396.88469656771,1123.364013671875,0.0015656032846559,0.02582504,1.5028906214356155,-0.5115511332010059,1.4408062308154965,1.14941445319359,0.9027314361739186,-0.33777612370268806,-0.4025774090651599,0.002893008970459601,123,0.0,0.0,0,-4.663413003565903,-0.12144148058706884,-11.794229206192007,6.7926045986586026,2.0646753774430575,-6.275575198943146,-4.502760122577614,-5.0002735009102,-2.469083833121161,0.3922522412441474,5.583643998028364,7.737219005961074,-0.21133737089170468,1.307343200164186,-1.5434779614050398,-0.4698202224337749,3.6421601513451902,-5.337521005980294,-5.816160795828102,-1.6730442457543289,-1.2375214434625397,-1.9040001917043639,-0.4514429304548281,1.3952559492676497,3.1914519936472545,-0.910697071371761,-0.43222957617198854,0.8573824355134024,-0.7573523085265402,-0.2649234063524698,0.39291382450624157,-1.2180914528060693,-0.23397474786934233,2.0378429017784523,-0.2239424944801135,1.3777464853777133,0.3069814924228104,0.37355930847575003,-1.184006430932162,0.34187112183701984,0.6709704727898919,-0.6563149704869181,-1.0545724361845221,0.8353849852156396,0.17610435272351643,0.9431584391773373,0.6319773004719149,0.24100851452578514,-0.8648318158490913,0.21745643613010562
124,0,0,fear,125,1.8018125,1242.8062590775346,1294.839279480613,1167.4549560546875,0.0001345910549312,0.008327085,3.205446943084073,-1.0681603908540207,0.8453848817542751,-0.12271163479615055,0.5261521585435674,-0.46037439271333047,1.2130249844444652,-0.2723405935480933,124,0.0,0.0,0,-4.663413003565903,-0.12144148058706884,-11.794229206192007,6.7926045986586026,2.0646753774430575,-6.275575198943146,-4.502760122577614,-5.0002735009102,-2.469083833121161,0.3922522412441474,5.583643998028364,7.737219005961074,-0.21133737089170468,1.307343200164186,-1.5434779614050398,-0.4698202224337749,3.6421601513451902,-5.337521005980294,-5.816160795828102,-1.6730442457543289,-1.2375214434625397,-1.9040001917043639,-0.4514429304548281,1.3952559492676497,3.1914519936472545,-0.910697071371761,-0.43222957617198854,0.8573824355134024,-0.7573523085265402,-0.2649234063524698,0.39291382450624157,-1.2180914528060693,-0.23397474786934233,2.0378429017784523,-0.2239424944801135,1.3777464853777133,0.3069814924228104,0.37355930847575003,-1.184006430932162,0.34187112183701984,0.6709704727898919,-0.6563149704869181,-1.0545724361845221,0.8353849852156396,0.17610435272351643,0.9431584391773373,0.6319773004719149,0.24100851452578514,-0.8648318158490913,0.21745643613010562
